Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Medina Gbagada Lagos,"3,000,000/year","  Updated 26 Dec 2022, Added 26 Jul 2022 ", FOR RENT: 2bedroom flat at medina estate gbagada going for #3m up flat .. Read more ,,0 beds0 baths0 Toilets
Ile Epo Bustop Abule Egba Lagos,"5,000,000/year","  Updated 26 Dec 2022, Added 14 Jul 2022 ", FOR RENT: filling Station along Lagos Abeokuta express road by Ile epo bustop 5m x 4yrs.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"4,500,000/year","  Updated 26 Dec 2022, Added 11 Oct 2022 ", FOR RENT: Rent Office space Amount 4.5m Sqm available 50sqm Sc 1m Cautio.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"5,000,000/year","  Updated 26 Dec 2022, Added 21 Sep 2022 ", FOR RENT: Rent 5 rooms Office space Amount 5m Self serviced Agency 10% L.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"35,000,000","  Updated 26 Dec 2022, Added 26 Nov 2022 ", FOR RENT: For rent.. Strategic commercial property on a large expanse of land at Lekki .. Read more ,, beds baths Toilets
Magodo Gra Phase 1 Ojodu Lagos,"4,000,000/year","  Updated 26 Dec 2022, Added 04 Jul 2022 ", FOR RENT: Just out 4 Bed Room Terrace Duplex At MAGODO PHASE1_ ESTATE GRA Rent.. Read more ,,0 beds0 baths0 Toilets
Awolowo Way Ikeja Lagos,"20,000,000/year","  Updated 26 Dec 2022, Added 29 Aug 2022 ", FOR RENT: For lease 7 bedrooms with a pent Detached house and three Room BQ off with la.. Read more ,,0 beds0 baths0 Toilets
Off Adeola Odeku Victoria Island Lagos,"15,000,000/year","  Updated 26 Dec 2022, Added 17 Nov 2022 "," FOR RENT: For rent... An office space Measuring 115sqm in VI Lagos, 15m per Annum self .. Read more ",, beds baths Toilets
"Minimal Estate By The Local Airport, Ikeja Lagos","4,500,000/year","  Updated 26 Dec 2022, Added 29 Aug 2022 "," FOR RENT: 3 bedroom Duplex lovely finished at Minimal Estate by the local Airport, ikeja .. Read more ",,0 beds0 baths0 Toilets
Allen Avenue Ikeja Lagos,"3,000,000/year","  Updated 26 Dec 2022, Added 07 Jul 2022 "," FOR RENT: Brand New 3BEDROOM flat apartment A mini Estate, Off Allen Avenue,Ikeja All r.. Read more ",,0 beds0 baths0 Toilets
Victoria Island Lagos,"65,000/sqm","  Updated 26 Dec 2022, Added 04 Nov 2022 "," FOR RENT: To Let.. Location: VICTORIA ISLAND, LAGOS. Property type: Open plan offic.. Read more ",,0 beds0 baths0 Toilets
Osapa London Lekki Lagos,"8,000,000/year","  Updated 26 Dec 2022, Added 23 Dec 2022 ", FOR RENT: For rent.... 5 Bedroom Detached Duplex With A Room BQ. Opened For either .. Read more ,,5 beds0 baths0 Toilets
Orchid Chevron Lekki Lagos,"7,000,000/year","  Updated 26 Dec 2022, Added 01 Aug 2022 ", FOR RENT: LAMASH RENT 4-BEDROOM DETACHED DUPLEX FOR RENT Amenities: - [ ] Fitte.. Read more ,,0 beds0 baths0 Toilets
Ijora Apapa Lagos,"26,000,000/year","  Updated 26 Dec 2022, Added 23 Nov 2022 ", FOR RENT: *For Lease in a strategic location for office or business Office Building + .. Read more ,,0 beds0 baths0 Toilets
Agungi Lekki Lagos,"6,000,000/year","  Updated 26 Dec 2022, Added 26 Jul 2022 ", FOR RENT: TO LET LOVELY 4BEDROOM SEMI DETACHED DUPLEX WITH A ROOM BQ FEATURES: - Fit.. Read more ,,0 beds0 baths0 Toilets
Aguda(ogba) Ogba Lagos,"1,000,000/year","  Updated 26 Dec 2022, Added 19 May 2022 ", FOR RENT: 2bedrooms flat at back of county hospital aguda ogba for 1m per annum ground flo.. Read more ,,0 beds0 baths0 Toilets
Capitol Agege Lagos,"1,700,000/year","  Updated 26 Dec 2022, Added 03 Oct 2022 "," FOR RENT: AVAILABLE FOR LETTING CAR WASH WITH SPACE FOR LOUNGE AT CAPITOL ROAD AGEGE, LAG.. Read more ",,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"3,000,000/year","  Updated 26 Dec 2022, Added 21 Jul 2022 ", FOR RENT: For rent Shop space Rent 4m for bigger shop space Rent: 3m for smaller.. Read more ,,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"1,800,000/year","  Updated 26 Dec 2022, Added 26 Jul 2022 "," FOR RENT: Spacious Studio apartment with balcony amount N1.8m, another unit for N1.. Read more ",,0 beds0 baths0 Toilets
Off Modupe Roundabout Oke Ira Ogba Lagos,"1,400,000/year","  Updated 26 Dec 2022, Added 04 Oct 2022 ", FOR RENT: Lovely and Spacious Lovely and Spacious 3BEDROOM flat @ off modupe oke ir.. Read more ,,0 beds0 baths0 Toilets
Banana Island Ikoyi Lagos,"275,000/sqm","  Updated 26 Dec 2022, Added 02 Nov 2022 ", FOR RENT: For lease.. Open plan office space for lease at banana Island 328sqm per.. Read more ,,0 beds0 baths0 Toilets
"Before Cele Bus Stop, Apapa/oshodi Expressway Apapa Lagos","20,000/sqm","  Updated 26 Dec 2022, Added 27 Sep 2022 "," FOR RENT: FOR LEASE PROPERTY: A TWO (2) BAY WAREHOUSE ON 1,396SQM LAND SIZE LAND SIZ.. Read more ",,0 beds0 baths0 Toilets
Victoria Island Lagos,"6,000,000/year","  Updated 26 Dec 2022, Added 15 Nov 2022 ", FOR RENT: For lease. Office space in a complex going for 6m per Annum Location: Vict.. Read more ,, beds baths Toilets
Olowora Ojodu Lagos,"1,500,000/year","  Updated 26 Dec 2022, Added 24 Aug 2022 ", FOR RENT: Lovely standard 2bedroom all room Ensuite upstairs at olowo ira isheri 1.5m.. Read more ,,0 beds0 baths0 Toilets
Ajah Lagos,"3,500,000/year","  Updated 26 Dec 2022, Added 18 Oct 2022 ", FOR RENT: 4 Bedroom Terrace Duplex Location: Ajah Rent: 3.5Million Agency: 10% .. Read more ,,0 beds0 baths0 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"4,000,000/year","  Updated 26 Dec 2022, Added 04 Jul 2022 ", FOR RENT: Just out 4 Bed Room Terrace Duplex At MAGODO PHASE1 ESTATE GRA Rent.. Read more ,,0 beds0 baths0 Toilets
Epe Expressway Ibeju Lekki Lagos,"4,000,000/year","  Updated 26 Dec 2022, Added 23 Dec 2022 ", FOR RENT: For Lease... Interlocked 2 Plots of Commercial Land For Lease Location: Ep.. Read more ,,0 beds0 baths0 Toilets
Ologolo Lekki Lagos,"7,000,000/year","  Updated 26 Dec 2022, Added 18 Oct 2022 ", FOR RENT: 4-Bedroom Semi Detached Duplex With a bq Rent: 7Million Agency: 10% Le.. Read more ,,0 beds0 baths0 Toilets
Omole Phase 1 Ojodu Lagos,"3,000,000/year","  Updated 26 Dec 2022, Added 21 Jun 2022 ", FOR RENT: 3 bedroom flats in omole phase 1 for 3m them 2 bedroom 2.5m.. Read more ,,0 beds0 baths0 Toilets
Akinola Off Oladoyinbo Street Aguda(ogba) Ogba Lagos,"1,300,000/year","  Updated 26 Dec 2022, Added 29 Sep 2022 ", FOR RENT: AVAILABLE FOR LETTING 2 NOS OF 2 BEDROOM FLAT AT AKINOLA OFF OLADOYINBO STREET .. Read more ,Newly Built,0 beds0 baths0 Toilets
Ogudu Gra Ogudu Lagos,"5,000,000/year","  Updated 26 Dec 2022, Added 24 Jun 2022 ", FOR RENT: Spirit Newly built 4 bedroom terrace duplex with bq Price 5m at ogudu GRA .. Read more ,,0 beds0 baths0 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"1,200,000/year","  Updated 26 Dec 2022, Added 27 Jun 2022 ", FOR RENT: 2 BEDROOM FLAT AT MAGODO PHASE 1 GRA 1.2M ASKING.. Read more ,,0 beds0 baths0 Toilets
Agungi Lekki Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 31 May 2023 ", FOR RENT: For rent Shop space *Upstairs Rent. 4m SC. 400 Caution. 400 Agency. .. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"70,000/sqm","  Updated 26 Dec 2022, Added 29 Nov 2022 "," FOR RENT: For rent... Newly built office and shop space Ground floor 120sqm N70,000/sq.. Read more ",Newly Built, beds baths Toilets
Isheri Ojodu Lagos,"1,500,000/year","  Updated 26 Dec 2022, Added 06 May 2022 ", FOR RENT: Well renovated 3bedroom flat with gatehouse in a good environment in isheri ver.. Read more ,,0 beds0 baths0 Toilets
Jakande Lekki Lagos,"1,500,000/year","  Updated 26 Dec 2022, Added 15 Sep 2022 ", FOR RENT: Rent Shop space Rent upstairs 1.5m Rent downstairs 1.8m Self serv.. Read more ,,0 beds0 baths0 Toilets
Ilupeju Lagos,"30,000/sqm","  Updated 26 Dec 2022, Added 13 Dec 2022 ", FOR RENT: For rent.. 3404.36 sqm Office Building with Warehouse. Price: 30000/sqm .. Read more ,,0 beds0 baths0 Toilets
Olowora Kosofe Ikosi Lagos,"1,500,000/year","  Updated 26 Dec 2022, Added 30 May 2022 ", FOR RENT: JUST OUT 2 BEDROOM IN OLOWORA FOR 1.5M.. Read more ,,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"3,300,000/year","  Updated 26 Dec 2022, Added 01 Aug 2022 ", FOR RENT: FOR RENT 4 Bedroom Terrace Duplex Fully Serviced Estate. Price: N3.3m .. Read more ,,0 beds0 baths0 Toilets
Isheri North Ojodu Lagos,"1,800,000/year","  Updated 26 Dec 2022, Added 01 Jul 2022 ", FOR RENT: To let at Opic estate Berger. Executive flat of 3bedroom and 4 numbers of min.. Read more ,,0 beds0 baths0 Toilets
Allen Avenue Ikeja Lagos,"3,500,000/year","  Updated 26 Dec 2022, Added 26 Apr 2022 ", FOR RENT: Above is a 7 Units of 3bedroom flat at off Allen Avenue Ikeja. Rent: 3.5M per .. Read more ,,0 beds0 baths0 Toilets
Itolo Street Via Bode Thomas Surulere Lagos,"700,000/year","  Updated 26 Dec 2022, Added 01 Mar 2022 "," FOR RENT: ROOM SELF CONTAIN BQ DOWNSTAIRS WITH A SMALL ROOM WITH PREPAID METER, TILES AND .. Read more ",,0 beds0 baths1 Toilets
Berger Close To River Valley Estate Facing The Main Road. Berger Ojodu Lagos,"450,000/year","  Updated 26 Dec 2022, Added 22 Jun 2022 ", FOR RENT: Lovely shop at limps road at Berger close to river valley estate facing the main.. Read more ,,0 beds0 baths0 Toilets
Omole Phase 2 Ojodu Lagos,"1,500,000/year","  Updated 26 Dec 2022, Added 04 Jul 2022 ", FOR RENT: A Very Powerful Mini Flat is Out for Rent in Omole Phase 2 GRA: Features: .. Read more ,,0 beds0 baths0 Toilets
Omole Phase 1 Ojodu Lagos,"1,700,000/year","  Updated 26 Dec 2022, Added 23 Sep 2022 ", FOR RENT: 3bedroom flat upstairs in a close opposite omole phase One estate very good neig.. Read more ,,0 beds0 baths0 Toilets
Gra Opebi Ikeja Lagos,"3,500,000/year","  Updated 26 Dec 2022, Added 16 May 2022 ", FOR RENT: FULLY SERVICED - 24-HOURS LIGHT LUXURY APARTMENTS FOR RENT: 1. For Rent: .. Read more ,,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"6,000,000/year","  Updated 26 Dec 2022, Added 16 Jun 2022 ", FOR RENT: Good estate Good road Cctv Good water Rent 6m Agency 10% Legal 10% .. Read more ,,0 beds0 baths0 Toilets
Berger Ojodu Lagos,"1,000,000/year","  Updated 26 Dec 2022, Added 16 Jun 2022 "," FOR RENT: Just in To Let A decent and neat 2 bedroom flat with all round tiles, all.. Read more ",,0 beds0 baths0 Toilets
Mijl Residence & Villas Ilasan Lekki Lagos,"80,000/day","  Updated 19 Feb 2023, Added 08 Feb 2023 ", FOR SHORTLET: Brand new luxurious furnished 3 Bedroom Terrace Duplex at Mijl Residence & Villa.. Read more,Newly BuiltFurnishedServiced,3 beds3 baths4 Toilets
Gbagada Lagos,"1,000,000/year","  Updated 26 Dec 2022, Added 26 Apr 2022 ", FOR RENT: Just out Note working-class preferably Newly build mini flat 3 units av.. Read more ,,0 beds0 baths0 Toilets
Osapa Osapa London Lekki Lagos,"8,000,000/year","  Updated 26 Dec 2022, Added 11 May 2022 ", FOR RENT: Breakdown Rent 8m Legal 800k Agency 800k Caution 400k .. Read more ,,0 beds0 baths0 Toilets
Agungi Lekki Lagos,"3,000,000/year","  Updated 26 Dec 2022, Added 14 Jun 2022 ", FOR RENT: For rent Shop space Rent 3m Sc: not determined Caution: 100k A.. Read more ,,0 beds0 baths0 Toilets
Omole Phase 2 Ojodu Lagos,"8,000,000/year","  Updated 26 Dec 2022, Added 29 Aug 2022 ", FOR RENT: To let newly built sweet 5bedroom detached duplex with bq in Omole phase 2 Estat.. Read more ,,0 beds0 baths0 Toilets
Harmony Estate Ogba Bus Stop Ogba Lagos,"600,000/year","  Updated 26 Dec 2022, Added 06 Oct 2022 ", FOR RENT: Flat / Apartment for rent Harmony Estate Ogba Bus-stop Ogba Lagos.. Read more ,Newly Built,0 beds1 baths1 Toilets
Lekki Phase 1 Lekki Lagos,"1,200,000/year","  Updated 26 Dec 2022, Added 06 Oct 2022 ", FOR RENT: Rent Self contain Amount 1.2m Sc 280k Caution 150k Agency 10% .. Read more ,,0 beds0 baths0 Toilets
"An Estate Off Kudirat Abiola Way, Oregun Ikeja Lagos","4,000,000/year","  Updated 26 Dec 2022, Added 01 Jun 2022 ", FOR RENT: 4 Unit 3bedroom terrace Townhouse with BQ Rent: 4m/unit Location: An Estate of.. Read more ,,0 beds0 baths0 Toilets
Ikeja Lagos,"5,000,000/year","  Updated 26 Dec 2022, Added 25 May 2022 "," FOR RENT: TO LET AT ALAUSA BY NEPA Unit E4, Royal Sanderton Estate, Awolowo way, be.. Read more ",,0 beds0 baths0 Toilets
Amuwo Odofin Lagos,"50,000,000/year","  Updated 26 Dec 2022, Added 13 Sep 2022 ", FOR RENT: For Rent Modern Event Hall Facilities; Standby Sound Proof Generator Wel.. Read more ,,0 beds0 baths0 Toilets
Salem Lekki Lagos,"1,400,000/year","  Updated 26 Dec 2022, Added 15 Sep 2022 ", FOR RENT: Rent Mini flat Rent 1.4m Legal 140k Agency 140k Caution 100k .. Read more ,,0 beds0 baths0 Toilets
Osapa London Lekki Lagos,"80,000/day","  Updated 26 Dec 2022, Added 12 Oct 2022 "," FOR RENT: 3BEDROOM APPARTMENT OSAPA LONDON WITH SWIMMING POOL AND GYM OSAPA LONDON, L.. Read more ",,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"3,800,000/year","  Updated 26 Dec 2022, Added 12 Oct 2022 ", FOR RENT: 4 Bedroom Terrace Duplex Location: Chevron Rent: 3.8Million Agency: 1.. Read more ,,0 beds0 baths0 Toilets
Omole Phase 2 Ojodu Lagos,"1,300,000/year","  Updated 26 Dec 2022, Added 17 Aug 2022 "," FOR RENT: To Let. 2 bedroom flat, all rooms ensuite, guest toilet, pre paid meter, 3 in t.. Read more ",,0 beds0 baths0 Toilets
Off Awolowo Way Ikeja Lagos,"1,000,000","  Updated 26 Dec 2022, Added 09 May 2022 ", FOR RENT: Massive mini flat at off awolowo way ikeja 1m.. Read more ,,0 beds0 baths0 Toilets
Ikeja Lagos,"8,000,000/year","  Updated 26 Dec 2022, Added 26 Jul 2022 ", FOR RENT: TO LET NEWLY BUILT 4 BEDROOM DETACHED HOUSE WITH BOYS QUARTER AL.. Read more ,,0 beds0 baths0 Toilets
Adeniyi Jones Ikeja Lagos,"6,500,000/year","  Updated 26 Dec 2022, Added 09 Jun 2022 ", FOR RENT: Tastefully and exquisitely finished five bedroom terraced duplex partly Furnishe.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"3,000,000/year","  Updated 26 Dec 2022, Added 30 Jun 2022 ", FOR RENT: Mini flat lekki phase 1 Rent 3m Service charge:500k.. Read more ,,0 beds0 baths0 Toilets
Magodo Isheri Magodo Gra Phase 1 Ojodu Lagos,"1,600,000/year","  Updated 26 Dec 2022, Added 21 Dec 2022 ", FOR RENT: TO LET 2 bedroom flat at Magodo Isheri. All rooms en-suits downstairs availa.. Read more ,FurnishedNewly Built,0 beds0 baths0 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"550,000","  Updated 26 Dec 2022, Added 27 Apr 2022 "," FOR RENT: Mini flat at Shangisha magodo phase 2, #550k per annum Pictures available.. Read more ",,0 beds0 baths0 Toilets
Osapa London Lekki Lagos,"5,000,000/year","  Updated 26 Dec 2022, Added 17 Aug 2022 ", FOR RENT: Self-service 4 bedroom semi-detached duplex with a room BQ for rent at osapa lon.. Read more ,,0 beds0 baths0 Toilets
Brains And Hammers Estate Life Camp Abuja,"150,000,000","  Updated 19 Feb 2023, Added 15 Dec 2022 ", FOR SALE: Furnished 4 Bedroom Duplex - 24Hrs Electricity/WIFI/Security The 4-bedroom s.. Read more,ServicedFurnished,4 beds4 baths5 Toilets
Ifako Gbagada Gbagada Lagos,"3,500,000/year","  Updated 26 Dec 2022, Added 15 Dec 2022 ", FOR RENT: Decent Modern 4 bedrooms semi detached duplex with study room Location: Har.. Read more ,,4 beds4 baths5 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"1,500,000/year","  Updated 26 Dec 2022, Added 27 Jun 2022 ", FOR RENT: NEWLY BUILT 2 BED FLAT IN MAGODO PHASE 1 FOR 1.5M.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"3,500,000/year","  Updated 26 Dec 2022, Added 29 Nov 2022 "," FOR RENT: For rent.. A shop space by the roadside.. Rent: N3,500,000 Service char.. Read more ",, beds baths Toilets
Ojodu Lagos,"600,000/year","  Updated 26 Dec 2022, Added 26 Jul 2022 ", FOR RENT: To let: Spacious Mini flat with 2toilets upstairs at bamak estate Ojodu Re.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"3,500,000/year","  Updated 26 Dec 2022, Added 21 Jun 2022 ", FOR RENT: For rent Shop space Smaller space Rent: 3.5m Bigger space Rent: 4.5.. Read more ,,0 beds0 baths0 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"2,000,000/year","  Updated 26 Dec 2022, Added 27 Jun 2022 ", FOR RENT: 3 BEDROOM FLAT FOR 2M IN MAGODO PHASE 1 UPSTAIRS .. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"20,000,000/year","  Updated 26 Dec 2022, Added 05 Oct 2022 ", FOR RENT: Lease Carcass building 600 square meter for lease Suitable for a ware.. Read more ,,0 beds0 baths0 Toilets
"Dolphin Estate, Ikoyi Lagos","6,000,000/year","  Updated 26 Dec 2022, Added 31 Aug 2022 ", FOR RENT: Self-serviced 4 bedroom semi-detached at dolphin estate Rent #6m asking for 2y.. Read more ,,0 beds0 baths0 Toilets
Off College Road Ogba Gra Ogba Lagos,"400,000/year","  Updated 26 Dec 2022, Added 12 Dec 2022 ", FOR RENT: Flat / Apartment for rent Off College Road OGBA GRA Ogba Lagos.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"3,500,000/year","  Updated 26 Dec 2022, Added 28 Jul 2022 ", FOR RENT: Rent Shop space Amount for the space on the first floor extreme end 9m .. Read more ,,0 beds0 baths0 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"2,800,000","  Updated 26 Dec 2022, Added 27 Jun 2022 "," FOR RENT: UNDER RENOVATION 3BEDROOM FLAT WITH ALL ROOM ENSUITE, WATER HEATER, POP CEILING,.. Read more ",,0 beds0 baths0 Toilets
Adeniyi Jones Ikeja Lagos,"4,500,000/year","  Updated 26 Dec 2022, Added 15 Jun 2022 ", FOR RENT: Massive five bedroom semi detached duplex with a room bq in an estate Adeniyi Jo.. Read more ,,0 beds0 baths0 Toilets
Victoria Island Lagos Victoria Island Lagos,"35,000/sqm","  Updated 26 Dec 2022, Added 02 Nov 2022 "," FOR RENT: For Rent... office space 2nd floor 150sqm and 5th floor is 700sqm 35,000 pe.. Read more ",,0 beds0 baths0 Toilets
Ogudu Gra Ogudu Lagos,"3,000,000/year","  Updated 26 Dec 2022, Added 19 Jul 2022 ", FOR RENT: QUICK TO LET IN OGUDU GRA A decent spacious 3bedrooms ensuite bathroom flat.. Read more ,,0 beds0 baths0 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"6,000,000","  Updated 26 Dec 2022, Added 29 Apr 2022 ", FOR RENT: Well maintained 6bedroom detach duplex with 2 rooms BQ in a gated environment of.. Read more ,,0 beds0 baths0 Toilets
Victoria Island Lagos,"6,000,000/year","  Updated 26 Dec 2022, Added 17 Nov 2022 ", FOR RENT: For Rent.... 100sqm each suite has an office open space that can be partitio.. Read more ,, beds baths Toilets
Victoria Island Lagos,"45,000/sqm","  Updated 26 Dec 2022, Added 02 Nov 2022 ", FOR RENT: For Rent.. 3 units of office space for let in VI Lagos 50sqm 5th floor. .. Read more ,,0 beds0 baths0 Toilets
Opebi Ikeja Lagos,"8,000,000/year","  Updated 26 Dec 2022, Added 27 Jun 2022 ", FOR RENT: TO LET: FULLY FURNISHED 4 BEDROOM DUPLEX WITH A ROOM BQ AT AWUSE ESTATE IN OPEBI.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"30,000,000/year","  Updated 26 Dec 2022, Added 26 Jul 2022 ", FOR RENT: Lease Fully furnished 2 units of 3 bedroom maissonette and 1 unit of 2 bedroom.. Read more ,,0 beds0 baths0 Toilets
Mijl Residence & Villas Ilasan Lekki Lagos,"70,000/day","  Updated 19 Feb 2023, Added 08 Feb 2023 ", FOR SHORTLET: Brand new luxurious furnished 2 Bedroom Terrace Duplex at Mijl Residence & Villa.. Read more,Newly BuiltFurnishedServiced,2 beds2 baths3 Toilets
Adeniyi Jones Ikeja Lagos,"8,000,000/year","  Updated 26 Dec 2022, Added 26 Apr 2022 "," FOR RENT: Classic 5 bedroom fully detached duplex with two rooms bq , Massive compound in .. Read more ",,0 beds0 baths0 Toilets
Oniru Victoria Island Lagos,"7,500,000","  Updated 26 Dec 2022, Added 22 Aug 2022 ", FOR RENT: Oniru for rent 3 bedroom apartment with bq Features - fully furnished Kitc.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"110,000/sqm","  Updated 26 Dec 2022, Added 02 Aug 2022 ", FOR RENT: For rent Office space Rent 110k per sqm Square meter: 800 sm S.. Read more ,,0 beds0 baths0 Toilets
Elf. Ikate Lekki Lagos,"35,000,000/year","  Updated 26 Dec 2022, Added 07 Jul 2022 "," FOR RENT: For Rent A strategic land of 2,300square meters facing express. Title: C o.. Read more ",, beds baths Toilets
Lekki Phase 1 Lekki Lagos,"800,000/sqm","  Updated 26 Dec 2022, Added 19 Jul 2022 ", FOR RENT: For rent Multiples unit of office spaces 41 sm: 6m 22sm: 3.5m 25sm: 4m.. Read more ,,0 beds0 baths0 Toilets
Magodo Kosofe Ikosi Lagos,"6,000,000/year","  Updated 26 Dec 2022, Added 28 Jul 2022 "," FOR RENT: newly built 5bedrooms fully detached house with boys quarter and swimming pool,.. Read more ",,0 beds0 baths0 Toilets
Opebi Ikeja Lagos,"11,000,000/year","  Updated 26 Dec 2022, Added 28 Jul 2022 ", FOR RENT: LETTING A very good standard fully furnished 3 units 5 bedroom duplex with a.. Read more ,,0 beds0 baths0 Toilets
Idado Estate Idado Lekki Lagos,"7,000,000/year","  Updated 26 Dec 2022, Added 14 Dec 2022 "," FOR RENT: 4 bedroom fully detached house with one room bq for lease at Idado, Lekki. Pr.. Read more ",,4 beds4 baths5 Toilets
Magodo Kosofe Ikosi Lagos,"1,500,000/year","  Updated 26 Dec 2022, Added 27 Jun 2022 ", FOR RENT: JUST OUT BRAND NEW EXECUTIVE 2BEDROOM FLAT WITH ALLROOM ENSUITE IN A LOVELY .. Read more ,,0 beds0 baths0 Toilets
Off Bamishile Allen Avenue Ikeja Lagos,"15,000,000/year","  Updated 26 Dec 2022, Added 29 Aug 2022 ", FOR RENT: To let/Lease Over 10bedroom Mansion houses are available for a long lease. Be.. Read more ,,0 beds0 baths0 Toilets
Banana Island Ikoyi Lagos,"25,000,000/year","  Updated 26 Dec 2022, Added 12 Oct 2022 ", FOR RENT: To Let: Tastefully Finished 4 bedroom terrace with bq in Banana Island Iko.. Read more ,,0 beds0 baths0 Toilets
Adeniyi Jones Ikeja Lagos,"2,500,000/year","  Updated 26 Dec 2022, Added 19 Jul 2022 ", FOR RENT: This is 3bedroom flat second floor Rent 2.5m/ Agency fee 500k/ Legal 250k/ Refun.. Read more ,,0 beds0 baths0 Toilets
Awolowo Way Ikeja Lagos,"2,700,000/year","  Updated 26 Dec 2022, Added 26 May 2022 ", FOR RENT: Ensuite Open plan Office Space with an ample parking space for letting at Awolow.. Read more ,,0 beds0 baths0 Toilets
"Cooplag Estate, By Orchid Road Lekki Lekki Phase 1 Lekki Lagos","3,000,000/year","  Updated 26 Dec 2022, Added 21 Dec 2022 "," FOR RENT: Direct instruction: Tolet 3br terrace duplex in cooplag estate ,by orchid road .. Read more ",FurnishedNewly Built,0 beds0 baths0 Toilets
Victoria Island Lagos,"80,000/sqm","  Updated 26 Dec 2022, Added 19 Jul 2022 ", FOR RENT: For rent Shop space Rent 80k per sm Sc: not determined Caution: .. Read more ,,0 beds0 baths0 Toilets
Okotie Eboh Street Ikoyi S.w Ikoyi Lagos,"4,000/month","  Updated 26 Dec 2022, Added 19 Sep 2022 ", FOR RENT: 150Sqm modern fully fitted out office space in brand new condominium building. .. Read more ,FurnishedServicedNewly Built, beds baths2 Toilets
Agidingbi Ikeja Lagos,"1,500,000/year","  Updated 26 Dec 2022, Added 19 Jul 2022 ", FOR RENT: To Let 3 bedroom flat ground floor in a Mini Estate at Agidingbi Ikeja. Ren.. Read more ,,0 beds0 baths0 Toilets
Opebi Ikeja Lagos,"2,500,000/year","  Updated 26 Dec 2022, Added 03 Jun 2022 ", FOR RENT: 4units of 2bedroom flat at Opebi Ikeja Rent: 2.5M per Unit. .. Read more ,,0 beds0 baths0 Toilets
Opic Estate Isheri North Ojodu Lagos,"2,500,000/year","  Updated 26 Dec 2022, Added 26 Apr 2022 ", FOR RENT: 4 bedroom Semi duplex at opic estate isheri north Lagos State very nice locatio.. Read more ,,0 beds0 baths0 Toilets
Ikoyi Lagos,"13,000,000/year","  Updated 26 Dec 2022, Added 04 Jul 2022 ", FOR RENT: For Lease - Executive Serviced and partly furnished 4bedroom terrace duplex with.. Read more ,,0 beds0 baths0 Toilets
Ikoyi S.w Ikoyi Lagos,"220,000,000","  Updated 20 Feb 2023, Added 16 Jul 2022 ", FOR SALE: BEAUTIFULLY FINISHED 3 BEDROOM APARTMENT WITH BQ - Beautifully Finished To D.. Read more,Newly Built,3 beds3 baths4 Toilets
Maryland Lagos,"2,000,000/year","  Updated 26 Dec 2022, Added 19 May 2022 "," FOR RENT: LETTING: WE HAVE 2 BEDROOM FLAT , 2 PEOPLE IN A COMPOUND. UPSTAIRS= 2.5M X 2.. Read more ",,0 beds0 baths0 Toilets
Omole Phase 1 Ojodu Lagos,"2,700,000/year","  Updated 26 Dec 2022, Added 26 Apr 2022 "," FOR RENT: 3 bedrooms ensuit in omole phase 1, upstairs 2 in the compound for 2.7m .. Read more ",,0 beds0 baths0 Toilets
"Greenfield Estate, Behind Opic Estate Isheri North Ojodu Lagos","1,500,000/year","  Updated 26 Dec 2022, Added 21 Dec 2022 ", FOR RENT: Just out: direct instruction/Tol let 3br terrace duplex ensuite in greenfield e.. Read more ,FurnishedNewly Built,0 beds0 baths0 Toilets
Magodo Kosofe Ikosi Lagos,"2,000,000","  Updated 26 Dec 2022, Added 22 Aug 2022 ", FOR RENT: Relatively new sharp 3 bedroom flat at magodo going for 2m per annum.. Read more ,,0 beds0 baths0 Toilets
