Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Off Adeola Odeku Victoria Island Lagos,"95,000/sqm","  Updated 07 Feb 2023, Added 18 Aug 2022 ", FOR RENT: COMMERCIAL 5 BEDROOMS DETACHED FINISHED DUPLEX WITH MAID ROOM IN SERENE IKOYI. .. Read more ,Serviced, beds baths3 Toilets
Sangotedo Ajah Lagos,"900,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 ", FOR RENT: 2 bedroom flat at Majek. .. Read more ,Serviced,2 beds3 baths3 Toilets
Abaranje Ikotun Igando Lagos,"400,000/year","  Updated 07 Feb 2023, Added 03 Feb 2023 ", FOR RENT: Executive Mini flat at abaranje ikotun Lagos 2 toilets and 2 bathroom #400k 1 y.. Read more ,,1 beds1 baths2 Toilets
Orchid Road Lekki Lagos,"3,800,000/year","  Updated 07 Feb 2023, Added 04 Feb 2023 "," FOR RENT: 4bedroom duplex for rent at Orchid road ,just immediately after Orchid hote.. Read more ",Serviced,4 beds4 baths5 Toilets
Orchid Road Lekki Phase 2 Lekki Lagos,"4,500,000/year","  Updated 07 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Newly built 4 bedroom Terrance duplex with modern day facilities Location- O.. Read more ,,4 beds0 baths5 Toilets
Lekki Phase 1 Lekki Lagos,"8,000,000/year","  Updated 07 Feb 2023, Added 07 Dec 2022 ", FOR RENT: 4 bedroom House for rent Lekki Lekki Phase 1 Lekki Lagos.. Read more ,,4 beds4 baths5 Toilets
Sangotedo Lagos,"2,200,000/year","  Updated 07 Feb 2023, Added 17 Jan 2023 ", FOR RENT: Newly Built 2 Bedroom flat at General paint Sangotedo Rent #2.2m Agency 10% Lega.. Read more ,Newly Built,0 beds0 baths0 Toilets
Olokonla Ajah Lagos,"3,500,000/year","  Updated 07 Feb 2023, Added 03 Feb 2023 ", FOR RENT: Newly built 4 bedroom semi detached duplex with BQ available for rent in a very .. Read more ,ServicedNewly Built,4 beds5 baths5 Toilets
Parkview Estate Ikoyi Lagos,"8,000,000/year","  Updated 07 Feb 2023, Added 25 Jan 2023 "," FOR RENT: TO LET - IKOYI Unfurnished 5 Bedrooms terrace duplex with bq, Comes with a.. Read more ",Serviced,4 beds4 baths4 Toilets
Orchid Road Lekki Lagos,"4,500,000/year","  Updated 07 Feb 2023, Added 20 Jan 2023 ", FOR RENT: *TOP-NOTCH DETAILED 3 BEDROOM DUPLEX ON FIRST FLOOR ( SUPER LUXURY MAISONETTE.. Read more ,,3 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"3,500,000/year","  Updated 07 Feb 2023, Added 05 Nov 2022 ", FOR RENT: Commercial Property for rent Lekki Phase 1 Lekki Phase 1 Lekki Lagos.. Read more ,ServicedNewly Built,0 beds0 baths0 Toilets
Badore Ajah Lagos,"900,000/year","  Updated 07 Feb 2023, Added 01 Feb 2023 "," FOR RENT: Newly Built ,Modern finishing and beautifully made mini-flat in a secured estate.. Read more ",Newly Built,0 beds0 baths0 Toilets
Oral Estate Lekki Lagos,"2,800,000/year","  Updated 07 Feb 2023, Added 28 Jan 2023 ", FOR RENT: Newly built spacious 3bedroom apartment with BQ located in a peaceful neighborho.. Read more ,FurnishedServicedNewly Built,3 beds3 baths4 Toilets
Ilaje Ajah Lagos,"1,300,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 "," FOR RENT: A well renovated 3 bedroom flat for rent at Mobil road for 1.3m rent, agency 20%.. Read more ",,3 beds3 baths4 Toilets
Ilasan Lekki Lagos,"3,000,000/year","  Updated 07 Feb 2023, Added 17 Jan 2023 ", FOR RENT: TO LET Location: SALEM BUS STOP AT THE BACK OF THE ELEVATION CHURCH. Lux.. Read more ,,3 beds3 baths4 Toilets
Thomas Estate Ajah Lagos,"900,000/year","  Updated 07 Feb 2023, Added 23 Jan 2023 ", FOR RENT: Thomas estate Ajah Lagos.. Read more ,,1 beds2 baths2 Toilets
Apo Zone D Apo Abuja,"280,000,000","  Updated 18 Feb 2023, Added 12 Jun 2022 ", FOR SALE: For Sale 6 Bedroom Detached Duplex with Bq Location: Apo Resettlement Abuj.. Read more,Newly Built,6 beds6 baths7 Toilets
Oke Ira Ogba Lagos,"900,000/year","  Updated 07 Feb 2023, Added 12 Jan 2023 "," FOR RENT: Newly renovated decent 2 bedrooms with POP finishing, upstairs at off Ayo Alabi,.. Read more ",,2 beds0 baths0 Toilets
Ado Ajah Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 20 Jan 2023 "," FOR RENT: Newly renovated 2 bedroom flat, modern, pop all finishing, wardrobe, spacious ki.. Read more ",,2 beds0 baths0 Toilets
Lekki Lagos,"1,500,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 ", FOR RENT: Spacious room in a Shared Apartment at Lekki Phase 1 Option 1 Rent 1.5m S.. Read more ,Serviced,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"12,000,000/year","  Updated 07 Feb 2023, Added 05 Feb 2023 ", FOR RENT: 4 bedroom House for rent Lekki Phase 1 Lekki Lagos.. Read more ,Serviced,4 beds4 baths4 Toilets
Oral Estate Lekki Lagos,"4,500,000/year","  Updated 07 Feb 2023, Added 17 Jan 2023 ", FOR RENT: *To Let Fully furnished detached 4-bedroom duplex with BQ in an estate orchid.. Read more ,FurnishedServicedNewly Built,4 beds4 baths5 Toilets
Ikate Lekki Lagos,"4,000,000/year","  Updated 07 Feb 2023, Added 18 Jan 2023 ", FOR RENT: *Direct Mandate For Rent Fully service 3 bedroom and BQ at Horizon 1 Kusenla Ro.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Ikoyi Lagos,"35,000,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 ", FOR RENT: For lease in Ikoyi along Falomo close off Queen's Drive. Purpose-built bungalo.. Read more ,,0 beds0 baths0 Toilets
Abule Oja Yaba Lagos,"500,000/year","  Updated 07 Feb 2023, Added 31 Aug 2022 ", FOR RENT: Flat / Apartment for rent Abule-Oja Yaba Lagos.. Read more ,Newly Built,0 beds0 baths0 Toilets
Ketu Alapere Kosofe Ikosi Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 05 Feb 2023 "," FOR RENT: To let spacious newly built 2bedroom flat at Alapere ketu,, price 1m.. Read more ",,2 beds2 baths2 Toilets
Admiralty Lekki Lagos,"4,500,000/year","  Updated 07 Feb 2023, Added 30 Jan 2023 ", FOR RENT: 3 bedroom twin Duplex For residential/commercial in Lekki phase1 Rent #4:5m .. Read more ,Serviced,3 beds3 baths4 Toilets
Estate Badore Ajah Lagos,"850,000/year","  Updated 07 Feb 2023, Added 23 Jan 2023 ", FOR RENT: Rent 850k Agency 85k Aggrement 85k Caution 100k Service charge 150k.. Read more ,Newly Built,1 beds0 baths0 Toilets
Lekki Lagos,"5,000,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 ", FOR RENT: *SERVICED 3-BEDROOM MAISONETTE *LOCATION: LEKKI RIGHT BY PINNACLE FILLING STATI.. Read more ,Furnished,3 beds3 baths4 Toilets
Off Fola Oshibo Road Lekki Phase 1 Lekki Lagos,"10,000,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Very Spacious 4 bedroom Duplex with 2rooms bq all rooms are ensuite with fitted .. Read more ,,4 beds4 baths5 Toilets
Ogudu Lagos,"800,000/year","  Updated 07 Feb 2023, Added 03 Feb 2023 "," FOR RENT: To let spacious mini flat at ogudu,,, price 800k,,,,.. Read more ",,1 beds1 baths1 Toilets
Ogunlana Surulere Lagos,"1,500,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Exquisitely tastefully finished house all rooms ensuit all round tiles fitted ki.. Read more ,,1 beds1 baths2 Toilets
Ikate Ilasan Lekki Lagos,"2,000,000/year","  Updated 07 Feb 2023, Added 16 Jan 2023 ", FOR RENT: TO LET BRAND NEW 2 BEDROOM FLAT AT ILASAN SALEEM . RENT 2M GROUND FLOOR TOP .. Read more ,Newly Built,2 beds3 baths3 Toilets
Ago Palace Okota Lagos,"800,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 ", FOR RENT: Rent an Executive 2 Bedroom Flat in Ago Palace Okota very decent house with all .. Read more ,,2 beds2 baths3 Toilets
"Ajala , Oderside Abule Egba Lagos","320,000/year","  Updated 07 Feb 2023, Added 02 Feb 2023 "," FOR RENT: LETTING?? Newly renovated miniflat with all round tiles, Prepaidmeter and No .. Read more ",,0 beds0 baths0 Toilets
Ipaja Alimosho Lagos,"600,000/year","  Updated 07 Feb 2023, Added 27 Apr 2022 "," FOR RENT: LETTING....... Modern built Executive 2 BEDROOM FLATS all tiles, pop all thro.. Read more ",,0 beds0 baths3 Toilets
Chevron Lekki Lagos,"4,000,000/year","  Updated 07 Feb 2023, Added 25 Jan 2023 ", FOR RENT: Serviced Fully Furnished 2 bedroom apartment for rent at Chevy view by SS Philip.. Read more ,FurnishedServiced,2 beds0 baths0 Toilets
Sangotedo Ajah Lagos,"1,800,000/year","  Updated 07 Feb 2023, Added 05 Feb 2023 ", FOR RENT: Rent 1.8m Agency 180k Agreement 180k Caution deposit 180k Service charge .. Read more ,Newly Built,2 beds2 baths3 Toilets
Oke Ira Ogba Lagos,"1,700,000/year","  Updated 07 Feb 2023, Added 03 Jan 2023 ", FOR RENT: A Nice 3 Bedroom Flat With All rooms suite with P. O. P finishing.. Wardrobe.... Read more ,,3 beds4 baths4 Toilets
Lekki Right Lekki Phase 1 Lekki Lagos,"35,000,000/year","  Updated 07 Feb 2023, Added 07 Sep 2022 "," FOR RENT: For sale/option of lease A strategic land measuring approximately 2,300sqm fa.. Read more ",,0 beds0 baths0 Toilets
By Lord Bus Stop Ago Palace Okota Lagos,"1,500,000/year","  Updated 07 Feb 2023, Added 28 Jan 2023 ", FOR RENT: Spacious .. Read more ,,3 beds4 baths4 Toilets
Peace Estate Ago Palace Okota Lagos,"1,200,000/year","  Updated 07 Feb 2023, Added 18 Jan 2023 ", FOR RENT: Down 1..1m Spacious All Rooms are ensuit .. Read more ,,2 beds2 baths3 Toilets
Lakeview Estate Apple Junction Amuwo Odofin Lagos,"2,500,000/year","  Updated 07 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Spacious .. Read more ,,3 beds3 baths4 Toilets
Apple Junction Amuwo Odofin Lagos,"2,000/sqm","  Updated 07 Feb 2023, Added 16 Dec 2022 "," FOR RENT: WAREHOUSE......Letting @Amuwo odofin. 18,600sqft 25,000sqft 21,000sqft 8000.. Read more ",,0 beds0 baths0 Toilets
. Bucknor Isolo Lagos,"11,000,000/year","  Updated 07 Feb 2023, Added 26 Oct 2022 ", FOR RENT: 11m slightly negotiable 60 by 60 in size .. Read more ,,0 beds0 baths0 Toilets
Baruwa Ipaja Lagos,"800,000/year","  Updated 07 Feb 2023, Added 15 Jan 2023 ", FOR RENT: Newly built 2 bedroom [email protected] peace estate baruwa ipaja Lagos down stairs 800k per.. Read more ,Newly Built,2 beds3 baths3 Toilets
Ogudu Orike Ogudu Lagos,"1,800,000/year","  Updated 07 Feb 2023, Added 18 Nov 2022 ", FOR RENT: An open space of more than 2plot of land at barracks estate N1.8 * 3yrs or 1.5* .. Read more ,,0 beds0 baths0 Toilets
Festac Amuwo Odofin Lagos,"120,000,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 ", FOR RENT: 6 bedroom detached house plus a mini flat bq FOR SALE LOCATION... close off .. Read more ,,6 beds6 baths7 Toilets
Badore Ajah Lagos,"1,200,000/year","  Updated 07 Feb 2023, Added 20 Jan 2023 ", FOR RENT: Newly built and beautiful 2-bedroom apartment with the prepaid meter in a secure.. Read more ,,2 beds0 baths0 Toilets
Ikota Lekki Lagos,"3,000,000/year","  Updated 07 Feb 2023, Added 13 Sep 2022 ", FOR RENT: Newly built luxury 2 bedroom terrace apartment in a serene estate environment in.. Read more ,Serviced,0 beds0 baths0 Toilets
Ogunlana Surulere Lagos,"1,300,000/year","  Updated 07 Feb 2023, Added 31 Jan 2023 ", FOR RENT: Very lovely and decent place tiles master bedroom big sitting room clean compoun.. Read more ,,3 beds3 baths3 Toilets
Orchid Lekki Lagos,"3,500,000/year","  Updated 07 Feb 2023, Added 03 Feb 2023 ", FOR RENT: Victoria Crest IV Estate Orchid road 3 BEDROOM Terrace duplex Rent 3.5M .. Read more ,Serviced,3 beds3 baths4 Toilets
Idado Lekki Lagos,"2,500,000/year","  Updated 07 Feb 2023, Added 23 Jan 2023 ", FOR RENT: Brand New 2bedroom flat Location idado Rent 2.5m Agent 10 Legal 10 Caution .. Read more ,Newly Built,2 beds0 baths0 Toilets
23 Road Market Festac Festac Amuwo Odofin Lagos,"1,200,000/year","  Updated 07 Feb 2023, Added 14 Aug 2022 ", FOR RENT: Brand new shop at 23 road market for rent in festac.. Read more ,,0 beds0 baths0 Toilets
Orchid Road Lekki Lagos,"850,000/year","  Updated 07 Feb 2023, Added 25 Jan 2023 ", FOR RENT: Brand new shared duplex apartment Location: Orchid road Masters bedroom .. Read more ,,0 beds0 baths0 Toilets
Kudirat Abiola Way Oregun Ikeja Lagos,"1,200,000/year","  Updated 07 Feb 2023, Added 29 Nov 2022 ", FOR RENT: Shop in a mall.. Read more ,Serviced,0 beds0 baths0 Toilets
Isheri Kosofe Ikosi Lagos,"2,000,000/year","  Updated 07 Feb 2023, Added 02 Feb 2023 ", FOR RENT: TO LET 3 bedroom flat at Mercy Land Estate Isheri. All rooms en-suits. Rent: N1.. Read more ,,0 beds0 baths0 Toilets
Igboye Epe Lagos,"750,000","  Updated 20 Feb 2023, Added 09 Jan 2023 "," FOR SALE: Mayflower Residential is a land located in a safe, developed and secure environm.. Read more",, beds baths Toilets
"Psychiatric Bus Stop, Igbo Olomu Road Isawo Ikorodu Isawo Ikorodu Lagos","750,000/year","  Updated 07 Feb 2023, Added 17 Nov 2022 "," FOR RENT: It's a newly built 4 bedroom duplex apartment. Modern day POP design, alone in t.. Read more ",Newly Built,4 beds4 baths4 Toilets
"Off Adekunle Kuye, Aguda Surulere Lagos","600,000/year","  Updated 07 Feb 2023, Added 30 Jan 2023 ", FOR RENT: A decent mini flat located at Dipo Olubi street off Adekunle Kuye Surulere. G.. Read more ,,1 beds1 baths1 Toilets
"Ait Road, Command Alimosho Lagos","600,000/year","  Updated 07 Feb 2023, Added 27 Apr 2022 ", FOR RENT: New build two-bedroom apartment AIT estate 3 toilet 600k yearly .. Read more ,Newly Built,0 beds0 baths3 Toilets
P And T Estate Ipaja Road Alimosho Lagos,"350,000/year","  Updated 07 Feb 2023, Added 16 Dec 2022 ", FOR RENT: Flat / Apartment for rent P And T Estate Ipaja Road Alimosho Lagos.. Read more ,Newly Built,0 beds1 baths1 Toilets
Badore Ajah Lagos,"1,200,000/year","  Updated 07 Feb 2023, Added 06 Feb 2023 "," FOR RENT: Clean and sharp 2 bedroom flat with spacious rooms and fitted kitchen, water hea.. Read more ",,0 beds0 baths0 Toilets
New Horizon Estate Ikate Lekki Lagos,"1,500,000/year","  Updated 07 Feb 2023, Added 22 Sep 2022 ", FOR RENT: The apartment is a serviced studio apartment located in New Horizon Estate off N.. Read more ,Serviced, beds baths Toilets
Igbo Efon Lekki Lagos,"2,500,000/year","  Updated 07 Feb 2023, Added 13 Jan 2023 ", FOR RENT: Newly built and well finished 2 units of 2 bedroom flats affording sparkling san.. Read more ,Newly Built,2 beds2 baths3 Toilets
Igbo Efon Lekki Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 27 Jan 2023 ", FOR RENT: Nice and Standard Mini Flat with Kitchen and Visitors Toilet available in a Sere.. Read more ,,0 beds0 baths2 Toilets
Orchid Road Lekki Lagos,"1,350,000/year","  Updated 07 Feb 2023, Added 25 Jan 2023 "," FOR RENT: Brand new shared duplex apartment for rent Orchid road Masters bedroom 1,35.. Read more ",,0 beds0 baths0 Toilets
Igbo Efon Lekki Lagos,"1,500,000/year","  Updated 07 Feb 2023, Added 07 Jan 2023 ", FOR RENT: 2 bedroom Flat / Apartment for rent Igbo-efon Lekki Lagos.. Read more ,,2 beds2 baths2 Toilets
Badore Ajah Lagos,"300,000/year","  Updated 07 Feb 2023, Added 12 Jan 2023 ", FOR RENT: 3 Bedroom shared apartment Total ackage:420k .. Read more ,,3 beds3 baths3 Toilets
Oniru Victoria Island Lagos,"1,400,000/month","  Updated 07 Feb 2023, Added 26 Jan 2023 "," FOR RENT: *ONIRU MONTHLY RENT *LOCATION: OFF PALACE ROAD, ONIRU, VICTORIA ISLAND *FU.. Read more ",FurnishedServiced,3 beds3 baths4 Toilets
3rd Ave Festac Amuwo Odofin Lagos,"1,500/day","  Updated 07 Feb 2023, Added 10 Oct 2022 ", FOR RENT: Office space is a place where you hold your business engagements for as low as 1.. Read more ,, beds baths Toilets
Chevron Lekki Lagos,"1,800,000/year","  Updated 07 Feb 2023, Added 27 Jan 2023 ", FOR RENT: Newly built and spacious mini flat in a serene estate environment in Chevron alt.. Read more ,,1 beds0 baths0 Toilets
Bakare Estate Agungi Lekki Lagos,"2,200,000/year","  Updated 07 Feb 2023, Added 03 Feb 2023 "," FOR RENT: Lovely 2 Bedroom Apartment To Let @ Bakare Estate, Agungi, Lekki phase I, Lagos .. Read more ",,2 beds2 baths3 Toilets
Egbeda Alimosho Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 11 Jan 2023 "," FOR RENT: Newly built 2 bedroom flat at unity estate,egbeda with pop,Rent,1m per anum.. Read more ",,2 beds0 baths0 Toilets
1004 Victoria Island Lagos,"5,500,000/year","  Updated 07 Feb 2023, Added 17 Jan 2023 ", FOR RENT: *JUST IN FULLY FURNISHED 3-BEDROOM MAISONETTE APARTMENT AVAILABLE FOR RENT AT.. Read more ,FurnishedServiced,3 beds3 baths4 Toilets
Adeba Owolabi Street Lakowe Ajah Lagos,"800,000/year","  Updated 07 Feb 2023, Added 23 Jan 2023 ", FOR RENT: Rent N800k Agency 10% Legal 10% Caution 10% Service charge N70k.. Read more ,,2 beds3 baths3 Toilets
Folawiyo Bankolemoh Masha Surulere Lagos,"550,000/year","  Updated 07 Feb 2023, Added 05 Feb 2023 ", FOR RENT: Newly built house tastefully finished all round tiles all rooms ensuit but g and.. Read more ,,1 beds1 baths1 Toilets
Banana Island Ikoyi Lagos,"550,000,000","  Updated 20 Feb 2023, Added 17 Nov 2022 "," FOR SALE: FOR SALE: LOCATION: BANANA ISLAND ESTATE, IKOYI, LAGOS. PROPERTY DESCRIPTI.. Read more",ServicedNewly Built,4 beds4 baths5 Toilets
Badore Ajah Lagos,"850,000/year","  Updated 07 Feb 2023, Added 20 Jan 2023 ", FOR RENT: Brand New Mini-flat Apartment Rent 850k Agency 85k Agreement 85k Caution.. Read more ,Newly Built,0 beds0 baths0 Toilets
Gemade Estate Egbeda Alimosho Lagos,"3,300,000/year","  Updated 07 Feb 2023, Added 19 Jan 2023 ", FOR RENT: 3bedroom duplex at gemade estate egbeda 3.3m rent and S.C 156k.. Read more ,,3 beds0 baths0 Toilets
Private Estate Isheri North Ojodu Lagos,"1,600,000/year","  Updated 07 Feb 2023, Added 10 Jan 2023 ", FOR RENT: Luxury 3b/r flat with Excellent Modern facilities in a serene environment - grou.. Read more ,FurnishedNewly Built,3 beds3 baths0 Toilets
Orisunbare Alimosho Lagos,"800,000/year","  Updated 07 Feb 2023, Added 30 Jan 2023 ", FOR RENT: Newly built 2 bedroom in orisunbare 800k.. Read more ,,0 beds0 baths0 Toilets
Agege Dopemu Agege Lagos,"2,000,000/year","  Updated 07 Feb 2023, Added 13 Sep 2022 ", FOR RENT: Very spacious warehouse with office space for N2million yearly...cool for any co.. Read more ,,0 beds0 baths0 Toilets
Unique Estate Baruwa Baruwa Ipaja Lagos,"650,000/year","  Updated 07 Feb 2023, Added 08 Aug 2022 ", FOR RENT: Newly built 2bedroom flat in unique estate baruwa for 650k.. Read more ,, beds baths Toilets
Unique Estate Baruwa Ipaja Lagos,"500,000/year","  Updated 07 Feb 2023, Added 08 Aug 2022 ", FOR RENT: Newly built mini flat in unique estate baruwa for 500k.. Read more ,, beds baths Toilets
Omole Phase 2 Ojodu Lagos,"3,000,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 ", FOR RENT: *MAGODO PHASE2 PROPERTY TO LET ======================= *Description: Well main.. Read more ,FurnishedNewly Built,3 beds3 baths4 Toilets
Unity Estate Egbeda Alimosho Lagos,"1,200,000/year","  Updated 07 Feb 2023, Added 25 Nov 2022 ", FOR RENT: Very lovely 3bedroom in egbeda for 1.2m I a very secure location.. Read more ,,0 beds0 baths0 Toilets
Shagari Estate Ipaja Road Ipaja Lagos,"900,000/year","  Updated 07 Feb 2023, Added 13 Sep 2022 ", FOR RENT: Newly built 3bedroom in shagari estate mosan.. Read more ,,0 beds0 baths0 Toilets
Orisunbare Akowonjo Alimosho Lagos,"400,000/year","  Updated 07 Feb 2023, Added 22 Jun 2022 ", FOR RENT: Newly built mini flat in orisunbare for 400k... apartment with pop.. Read more ,,0 beds0 baths0 Toilets
Obawole Ogba Lagos,"900,000/year","  Updated 07 Feb 2023, Added 24 Jan 2023 ", FOR RENT: 2 bedroom Flat / Apartment for rent Obawole Ogba Lagos.. Read more ,Newly Built,2 beds3 baths3 Toilets
Agungi Lekki Lagos,"700,000/year","  Updated 07 Feb 2023, Added 28 Jan 2023 ", FOR RENT: Nicely built one room Self contain apartment in a serene neighborhood. RENT -70.. Read more ,FurnishedServicedNewly Built,1 beds1 baths1 Toilets
Prime Waters Gadern Freedom Way Lekki Lagos,"8,000,000/year","  Updated 07 Feb 2023, Added 13 Jan 2023 ", FOR RENT: FOR RENT Luxury 3-bedroom furnished apartment in prime waters Gardens freedom.. Read more ,,3 beds baths Toilets
"Elepe, Off Ijede Road, Ikorodu Lagos","300,000/year","  Updated 07 Feb 2023, Added 30 Jan 2023 "," FOR RENT: To let 4 unit of mini flat with pop Location, elepe Ikorodu Annual rent.. Read more ",Newly Built,1 beds1 baths1 Toilets
Emcel Garden Orchid Road Lekki Lagos,"1,500,000/year","  Updated 07 Feb 2023, Added 15 Jan 2023 ", FOR RENT: Newly built self-con share apartment in a *4 bedroom terrace duplex. *Hurry H.. Read more ,,4 beds0 baths0 Toilets
Ogudu Gra Ogudu Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 24 Jan 2023 ", FOR RENT: A decent spacious self-contain at Ogudu Gra N1m .. Read more ,,1 beds0 baths0 Toilets
Osapa London Lekki Lagos,"2,700,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Beautiful and Nicely built 2 Bedroom flat / apartment in a well-secured and clea.. Read more ,,2 beds2 baths2 Toilets
Abule Egba Lagos,"400,000/year","  Updated 07 Feb 2023, Added 24 Jan 2023 ", FOR RENT: Just In Executive Newly Built Mini Flat In A Serene And Secured Environment. .. Read more ,,0 beds0 baths0 Toilets
Omole Phase 2 Ojodu Lagos,"270,000,000","  Updated 19 Feb 2023, Added 21 Jan 2023 ", FOR SALE: A detailed finished 5 Bedroom Duplex in Omole phase 2 Ojodu Lagos Nigeria. (with.. Read more,Newly Built,6 beds7 baths7 Toilets
Akowonjo Alimosho Lagos,"1,500,000/year","  Updated 07 Feb 2023, Added 13 Sep 2022 ", FOR RENT: Tastefully furnished 3 bedroom in akowonjo for N1.5m .. Read more ,,0 beds0 baths0 Toilets
Shaki Crescent Aguda Surulere Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 21 Jan 2023 ", FOR RENT: TOLET. A SUPERB EXCELLENT NEWLY BUILT LEKKI STANDARD LUVLY 2UNITS MINIFLAT UP.. Read more ,FurnishedNewly Built,1 beds1 baths2 Toilets
Old Ikoyi Ikoyi Lagos,"25,000,000/year","  Updated 07 Feb 2023, Added 23 Jan 2023 ", FOR RENT: 4 bedroom luxury penthouse for the elite high end residential living. Feature.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Ilasan Lekki Lagos,"1,100,000/year","  Updated 07 Feb 2023, Added 24 Jan 2023 ", FOR RENT: A room and parlor is available to rent at Salem Ilasan On the second floor (t.. Read more ,,1 beds1 baths1 Toilets
Ikate Lekki Lagos,"4,500,000/year","  Updated 07 Feb 2023, Added 17 Jan 2023 ", FOR RENT: Service charge : 740k.. Read more ,ServicedNewly Built,2 beds2 baths3 Toilets
Shagari Estate Egbeda Alimosho Lagos,"250,000/year","  Updated 07 Feb 2023, Added 31 Aug 2022 ", FOR RENT: Very clean room self in egbeda shagari estate 250k.. Read more ,,0 beds0 baths0 Toilets
Ado Ajah Lagos,"1,200,000/year","  Updated 07 Feb 2023, Added 03 Feb 2023 ", FOR RENT: Spacious 2 bedroom flat in a serene estate environment in Addo road Ajah Rent 1.. Read more ,,2 beds0 baths0 Toilets
Marshy Estate Skins Ado Ajah Lagos,"1,500,000/year","  Updated 07 Feb 2023, Added 26 Dec 2022 ", FOR RENT: A very wholesome 2 bedroom flat available in a very nice compound... Read more ,Newly Built,2 beds2 baths2 Toilets
Ayobo Alimosho Lagos,"250,000/year","  Updated 07 Feb 2023, Added 27 Apr 2022 ", FOR RENT: Flat / Apartment for rent Ayobo Alimosho Lagos.. Read more ,Newly Built,0 beds0 baths1 Toilets
"Alara, Yaba Lagos","2,500,000/year","  Updated 07 Feb 2023, Added 08 Jan 2023 ", FOR RENT: A Tastefully Finished Executive Newly Renovated Ensuites Modern 3-bedroom Flat.. Read more ,,3 beds0 baths4 Toilets
Amuwo Odofin Amuwo Odofin Lagos,"75,000,000/year","  Updated 07 Feb 2023, Added 20 Apr 2022 "," FOR RENT: 4 bay warehouse at Amuwo Odofin close to Oshodi Apapa express 5,000ft2 at N1500.. Read more ",,0 beds0 baths0 Toilets
Badore Ajah Lagos,"1,000,000/year","  Updated 07 Feb 2023, Added 27 Jan 2023 ", FOR RENT: Rent 1m Agreement 10% Agency 10% Caution 10% S.charge 10%.. Read more ,Newly Built,0 beds0 baths0 Toilets
Ologolo Lekki Lagos,"1,600,000/year","  Updated 07 Feb 2023, Added 22 Jan 2023 ", FOR RENT: Very nice place to stay.. Read more ,,2 beds2 baths3 Toilets
Mobil Road Ilaje Ajah Lagos,"1,500,000/year","  Updated 07 Feb 2023, Added 26 Dec 2022 ", FOR RENT: 2 bedroom House for rent Mobil Road Ilaje Ajah Lagos.. Read more ,,2 beds2 baths3 Toilets
Obawole Ogba Lagos,"600,000/year","  Updated 07 Feb 2023, Added 24 Jan 2023 ", FOR RENT: Flat / Apartment for rent Obawole Ogba Lagos.. Read more ,Newly Built,0 beds0 baths0 Toilets
Lekki Lagos,"5,000,000/year","  Updated 07 Feb 2023, Added 26 Jan 2023 ", FOR RENT: *SERVICED 3-BEDROOM MAISONETTE *LOCATION: LEKKI RIGHT BY PINNACLE FILLING STA.. Read more ,Furnished,3 beds3 baths4 Toilets
Badore Ajah Lagos,"1,200,000/year","  Updated 07 Feb 2023, Added 24 Jan 2023 ", FOR RENT: Nicely built 2 bedroom flat /apartment in an enclosed estate in badore with in.. Read more ,FurnishedServicedNewly Built,2 beds2 baths3 Toilets
Lekki Phase 1 Lekki Lagos,"15,000,000/year","  Updated 07 Feb 2023, Added 01 Dec 2022 ", FOR RENT: This spacious open commercial property located within lekki phase 1.. It is avai.. Read more ,,0 beds0 baths5 Toilets
Meiran Abule Egba Lagos,"350,000/year","  Updated 07 Feb 2023, Added 20 Jan 2023 ", FOR RENT: Mini flat is out for rent at meiran via abule egba 350k with pop upstairs.. Read more ,,0 beds0 baths0 Toilets
Magodo Kosofe Ikosi Lagos,"4,000,000/year","  Updated 07 Feb 2023, Added 27 Dec 2022 "," FOR RENT: A newly built (modern) 3 Bedroom Duplex, with a Room at the Boy's Quarter, at Un.. Read more ",,0 beds0 baths0 Toilets
