Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Onipanu Shomolu Lagos,"1,000,000/year","  Updated 29 Sep 2022, Added 09 Sep 2022 "," FOR RENT: A Brand Newly Built Ensuites Modern Mini Flat at Shomolu, Onipan, Lagos, in a b.. Read more ",,0 beds0 baths0 Toilets
Victoria Island Lagos,"1,100,000/year","  Updated 29 Sep 2022, Added 23 Sep 2022 "," FOR RENT: Roomselfcontained vi. Furnish. Rent 1,1 million.. Read more ",,0 beds0 baths0 Toilets
"Oyaderan Estate, Sabo Yaba Lagos","1,500,000/year","  Updated 29 Sep 2022, Added 30 Aug 2022 ", FOR RENT: Just out Lovely standard Very nice 3bedroom flat with two toilet and 2bath u.. Read more ,,0 beds0 baths0 Toilets
New Garage Gbagada Lagos,"800,000/year","  Updated 29 Sep 2022, Added 17 Jun 2022 ", FOR RENT: Executive standard lovely and decent spacious newly built Mini flat Location: .. Read more ,,0 beds0 baths0 Toilets
"Off Fadipe Street, Shomolu Lagos","1,200,000/year","  Updated 29 Sep 2022, Added 24 May 2022 ", FOR RENT: To Let A Lovely 2Bedroom Flat with Amazing Features such as; Personal Stairca.. Read more ,,0 beds0 baths0 Toilets
"Off Morgomery Road, Yaba Lagos","2,500,000","  Updated 29 Sep 2022, Added 29 Apr 2022 ", FOR RENT: SEMI-DETACHED 4 BEDROOM DUPLEX AT OFF MORGOMERY ROAD YABA RENT#2.5M WITH CARP.. Read more ,,0 beds0 baths0 Toilets
"Medina Estate, Gbagada Lagos","1,300,000/year","  Updated 29 Sep 2022, Added 14 Jul 2022 ", FOR RENT: To Let Portable 2 bedrooms ground flat BQ 1toilet 1bathroom separated with te.. Read more ,,0 beds0 baths0 Toilets
Soluyi Gbagada Lagos,"2,500,000/year","  Updated 29 Sep 2022, Added 08 Jun 2022 ", FOR RENT: Tastefully renovated 6 units 3 bedrooms flat all rooms ensuite with a guest toil.. Read more ,,0 beds0 baths0 Toilets
Akoka Yaba Lagos,"700,000/year","  Updated 29 Sep 2022, Added 15 Jun 2022 ", FOR RENT: To Let: Executive newly Renovated Miniflat with One Toilet and One Bath. Bor.. Read more ,,0 beds0 baths0 Toilets
Obanikoro Estate Ojo Lagos,"1,000,000/year","  Updated 29 Sep 2022, Added 25 May 2022 ", FOR RENT: Just out in Obanikoro estate Executive super decent and standard mini flat w.. Read more ,,0 beds0 baths0 Toilets
Yaba Lagos,"500,000/year","  Updated 29 Sep 2022, Added 27 Jul 2022 ", FOR RENT: An executive standard room self contains with a balcony is available at Bama's V.. Read more ,,0 beds0 baths0 Toilets
Aviation Estate Ikeja Lagos,"3,500,000/year","  Updated 29 Sep 2022, Added 25 Apr 2022 "," FOR RENT: TO LET. EXECUTIVE STANDARD LOVELY 5BEDROOM DUPLEX, ALL ROOMS ENSUIT, POP CEIL.. Read more ",,0 beds0 baths0 Toilets
Ikoyi Lagos,"4,700,000/year","  Updated 29 Sep 2022, Added 12 Sep 2022 ", FOR RENT: MASIVE WATERFRONT LAND IN A MIXED USED AXIS BANANA ISLAND LAGOS ZONE L PLOT 9 .. Read more ,,0 beds0 baths0 Toilets
"Off Oyin Jolayemi Street, Victoria Island Lagos","20,000,000/year","  Updated 29 Sep 2022, Added 14 Jun 2022 "," FOR RENT: FOR LEASE 4 BEDROOM CORNER PIECE DETACHED HOUSE, SUITABLE FOR COMMERCIAL USE,.. Read more ",,0 beds0 baths0 Toilets
Off Pedro Road Shomolu Lagos,"850,000/year","  Updated 29 Sep 2022, Added 26 Apr 2022 ", FOR RENT: LETTING NEWLY BUILT MINI FLAT / ROOMSELF OFF PEDRO ROAD. SHOMOLU P O P.. Read more ,,0 beds0 baths0 Toilets
Shomolu Lagos,"800,000/year","  Updated 29 Sep 2022, Added 17 Jun 2022 ", FOR RENT: LETTING Standard MINI 2BEDROOM FLAT AT LISABI STREET DEBABI BUS STOP TOWARDS .. Read more ,,0 beds0 baths0 Toilets
Off Oriola Alapere Ketu Lagos,"700,000/year","  Updated 29 Sep 2022, Added 14 Jun 2022 ", FOR RENT: Letting Executive standard lovely Newly Renovated 2bedroom Apartment with 2to.. Read more ,,0 beds0 baths0 Toilets
Gbagada Lagos,"800,000/year","  Updated 29 Sep 2022, Added 17 Jun 2022 ", FOR RENT: Executive standard lovely and decent 2bedroom flat upstairs 2toilet 2bathroom Og.. Read more ,,0 beds0 baths0 Toilets
Shomolu Lagos,"1,300,000/year","  Updated 29 Sep 2022, Added 05 Jul 2022 "," FOR RENT: Lovely Nice 2Bedroom Flat with all rooms Ensuite, Big living room,Dinning Wardr.. Read more ",,0 beds0 baths0 Toilets
Shomolu Lagos,"1,500,000,000/year","  Updated 29 Sep 2022, Added 08 Jun 2022 ", FOR RENT: Just Out An Executive lovely 2bedroom flat Upstairs with Private balcony all.. Read more ,,0 beds0 baths0 Toilets
Alapere Ketu Lagos,"1,300,000/year","  Updated 29 Sep 2022, Added 08 Jun 2022 ", FOR RENT: TO LET Newly built 2bedroom flat at Alapere off Agboyi road. All room en-s.. Read more ,,0 beds0 baths0 Toilets
Surulere Lagos,"1,600,000/year","  Updated 29 Sep 2022, Added 19 Jul 2022 "," FOR RENT: For rent: Newly Built 2bedroom flat with all room ensuit, visitors toilet, ward.. Read more ",,0 beds0 baths0 Toilets
Shomolu Lagos,"1,300,000/year","  Updated 29 Sep 2022, Added 14 Sep 2022 ", FOR RENT: Letting Executive standard lovely newly built 2bedroom Location Somolu Upstai.. Read more ,,0 beds0 baths0 Toilets
Ifako Gbagada Gbagada Lagos,"800,000/year","  Updated 29 Sep 2022, Added 16 Sep 2022 "," FOR RENT: Just out Newly built nice two bedroom flat and 3 bedroom flat at ifako, GB.. Read more ",,0 beds0 baths0 Toilets
"Anjorin Street, Lawanson Surulere Lagos","1,200,000/year","  Updated 29 Sep 2022, Added 01 Jul 2022 "," FOR RENT: For rent: Hot and still fresh 2bedroom flat with all room ensuit, visitors toil.. Read more ",,0 beds0 baths0 Toilets
Alagomeji Yaba Lagos,"900,000/year","  Updated 29 Sep 2022, Added 20 May 2022 ", FOR RENT: Executive standard Spacious and neatly Used Mini flat at Alagormeji yaba Re.. Read more ,,0 beds0 baths0 Toilets
"Off Pedro, Close To Charley Boy, Gbagada Lagos","1,300,000/year","  Updated 29 Sep 2022, Added 25 May 2022 ", FOR RENT: To Let A Very Nice And Lovely Newly Built 2 Bedroom Flat with; All rooms En-s.. Read more ,,0 beds0 baths0 Toilets
Ebute Metta Yaba Lagos,"800,000/year","  Updated 29 Sep 2022, Added 15 Jun 2022 "," FOR RENT: Excutive super decent and standard Miniflat at Ondo street, Ebute Metta, YABA. .. Read more ",,0 beds0 baths0 Toilets
Ifako Gbagada Gbagada Lagos,"850,000/year","  Updated 29 Sep 2022, Added 14 Jul 2022 ", FOR RENT: Just out for let now Fastest finger Executive Brand new mini flat apartment .. Read more ,,0 beds0 baths0 Toilets
Alapere Ketu Lagos,"1,500,000","  Updated 29 Sep 2022, Added 09 May 2022 ", FOR RENT: HOT LETTING Newly and well renovated 3bedroom flat in a block of 4flat is avail.. Read more ,,0 beds0 baths0 Toilets
Lekki Lagos,"5,000,000/year","  Updated 29 Sep 2022, Added 14 Jul 2022 ", FOR RENT: FRESH LETTING Well finished 4bedroom semi-detached duplex with a bq LOCATION .. Read more ,,0 beds0 baths0 Toilets
"Isaac John Off Igbobi College Road, Yaba Lagos","400,000/year","  Updated 29 Sep 2022, Added 26 Apr 2022 ", FOR RENT: Executive standard lovely self contain 2units Rent #400k per annual a year rent .. Read more ,,0 beds0 baths0 Toilets
Iyana Oworo Gbagada Lagos,"1,000,000/year","  Updated 29 Sep 2022, Added 29 Jun 2022 ", FOR RENT: Lovely standard and decent spacious 3bedroom flat downstairs very lovely environ.. Read more ,,0 beds0 baths0 Toilets
Off Burdillion Road Ikoyi Lagos,"5,000,000,000","  Updated 18 Feb 2023, Added 13 Nov 2022 ", FOR SALE: FOR SALE!!! 27UNITS OF 3BEDROOM FLATS!!! .. Read more,Newly Built,3 beds4 baths4 Toilets
Ajao Estate Isolo Lagos,"1,000,000/year","  Updated 29 Sep 2022, Added 29 Jul 2022 ", FOR RENT: Just out Executive standard lovely and decent Newly built and tastefully fini.. Read more ,,0 beds0 baths0 Toilets
Medina Gbagada Lagos,"4,000,000/year","  Updated 29 Sep 2022, Added 12 Sep 2022 ", FOR RENT: A Well Designed Ensuites & Extraordinary Spacious 5bedroom Fully Detached House .. Read more ,,0 beds0 baths0 Toilets
Ogudu Lagos,"2,000,000/year","  Updated 29 Sep 2022, Added 30 Jun 2022 ", FOR RENT: Executive 3bedroom in ogudu with rooms ensuit fitted kitchen cabinets pop finish.. Read more ,,0 beds0 baths0 Toilets
"Off Bajulaye Road, Shomolu Lagos","1,100,000/year","  Updated 29 Sep 2022, Added 08 Jun 2022 ", FOR RENT: To Let A very nice and Lovely 2Bedroom flat. Downstairs 2toilets 2bath with w.. Read more ,,0 beds0 baths0 Toilets
Onike Yaba Lagos,"3,000,000","  Updated 29 Sep 2022, Added 28 Jun 2022 "," FOR RENT: Executive standard lovely Newly Built, tastefully and luxuriously finished units.. Read more ",,0 beds0 baths0 Toilets
Off Bode Thomas Surulere Lagos,"1,500,000/year","  Updated 29 Sep 2022, Added 15 Jun 2022 "," FOR RENT: Lovely 3bedroom with pop ceiling, wardrobes, fitted kitchen cabinets, 2t/2b, fir.. Read more ",,0 beds0 baths0 Toilets
Abule Oja Yaba Lagos,"550,000/year","  Updated 29 Sep 2022, Added 27 Jul 2022 ", FOR RENT: DIRECT LETTING: Executive standard Newly built decent Room self contained apa.. Read more ,,0 beds0 baths0 Toilets
"Apata Street, Shomolu Lagos","500,000/year","  Updated 29 Sep 2022, Added 01 Jul 2022 "," FOR RENT: Just Out A Very Big and Lovely Room self Contain with POP Screeded wall, per.. Read more ",,0 beds0 baths0 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"2,000,000/year","  Updated 29 Sep 2022, Added 14 Jun 2022 ", FOR RENT: Executive modern finishing lovely and decent spacious 2bedroom flat All rooms e.. Read more ,,0 beds0 baths0 Toilets
Harmony Estate Gbagada Lagos,"1,800,000/year","  Updated 29 Sep 2022, Added 01 Jun 2022 ", FOR RENT: Executive Decent 3bedrooms flat upstairs all rooms ensuite with guest toilet .. Read more ,,0 beds0 baths0 Toilets
"Off Bode Thomas, Ilupeju Lagos","900,000/year","  Updated 29 Sep 2022, Added 30 Aug 2022 "," FOR RENT: Executive standard lovely and decent 8units of mini flat at ilupeju road, off bo.. Read more ",,0 beds0 baths0 Toilets
Ogudu Orike Ogudu Lagos,"750,000/year","  Updated 29 Sep 2022, Added 01 Jun 2022 ", FOR RENT: Lovely and Decent standard Mini flat with 2toilet upstair in a nice neighborhood.. Read more ,,0 beds0 baths0 Toilets
Sabo Yaba Lagos,"1,500,000/year","  Updated 29 Sep 2022, Added 02 Sep 2022 "," FOR RENT: An Executive Lovely Ensuites Modern 2beroom Flat at Sabo, Yaba, Lagos, in a bloc.. Read more ",,0 beds0 baths0 Toilets
Ogudu Orike Ogudu Lagos,"750,000/year","  Updated 29 Sep 2022, Added 01 Jun 2022 ", FOR RENT: Executive standard lovely and decent Spacious Mini flat upstairs 2 toilets 1bad.. Read more ,,0 beds0 baths0 Toilets
Agungi Lekki Lagos,"6,000,000/year","  Updated 29 Sep 2022, Added 29 Jun 2022 ", FOR RENT: RENT Executive 4BEDROOM SEMI DETACHED DUPLEX FOR RENT Amenities: - Fitted.. Read more ,,0 beds0 baths0 Toilets
Idiaraba Surulere Lagos,"550,000/year","  Updated 29 Sep 2022, Added 01 Jun 2022 ", FOR RENT: Newly built portable Mini flat bungalow with Pop screeding quality doors fitted .. Read more ,,0 beds0 baths0 Toilets
Ogudu Orike Ogudu Lagos,"650,000","  Updated 29 Sep 2022, Added 26 Apr 2022 ", FOR RENT: Just out Executive standard lovely Mini flat in a gated street Rent#650k Per an.. Read more ,,0 beds0 baths0 Toilets
"Oshinfolarin Street, Akoka Yaba Lagos","1,000,000/year","  Updated 29 Sep 2022, Added 01 Jun 2022 "," FOR RENT: Relatively new & luxury 2bedroom ensuites, pop kitchen cabinet and ample.. Read more ",,0 beds0 baths0 Toilets
Ebute Metta Yaba Lagos,"750,000/year","  Updated 29 Sep 2022, Added 14 Jul 2022 ", FOR RENT: Just out Executive standard lovely and Very decent Miniflat with pop upstairs .. Read more ,,0 beds0 baths0 Toilets
Soluyi Gbagada Lagos,"1,500,000/year","  Updated 29 Sep 2022, Added 15 Jul 2022 ", FOR RENT: DIRECT LETTINGS GBAGADA LETTING Executive standard Relatively new 2bedroom .. Read more ,,0 beds0 baths0 Toilets
Adeniyi Jones Ikeja Lagos,"180,000,000","  Updated 19 Feb 2023, Added 22 Sep 2022 ", FOR SALE: BRAND NEW 5 BEDROOM FULLY DETACHED DUPLEX - Great Contemporary Architecture .. Read more,,0 beds0 baths0 Toilets
Gerard Road Ikoyi Lagos,"50,000,000/year","  Updated 29 Sep 2022, Added 17 Aug 2022 ", FOR RENT: A Land measuring 3200sqm with a demolishable Duplex on Gerrard road Ikoyi Lagos.. Read more ,,0 beds0 baths0 Toilets
Fola Agoro Yaba Lagos,"800,000/year","  Updated 29 Sep 2022, Added 08 Jul 2022 ", FOR RENT: Just Out A Executive Very Nice and clean Mini flat with POP Upstairs for 800k .. Read more ,,0 beds0 baths0 Toilets
"Off Pedro Road, Shomolu Lagos","1,000,000/year","  Updated 29 Sep 2022, Added 30 Aug 2022 "," FOR RENT: Newly built Executive lovely Mini flat kitchen cabinet , water heater , Air con.. Read more ",,0 beds0 baths0 Toilets
"Lagoon Estate, Ogudu Lagos","1,200,000/year","  Updated 29 Sep 2022, Added 25 May 2022 ", FOR RENT: Executive 2bedroom flat ensuite with guest toilet Location: Lagoon estate Ogu.. Read more ,,0 beds0 baths0 Toilets
Akoka Yaba Lagos,"800,000/year","  Updated 29 Sep 2022, Added 20 Sep 2022 ", FOR RENT: A very decent 2-bedroom flat all rooms suit quiet environment Upstairs R.. Read more ,,0 beds0 baths0 Toilets
Agric Ikorodu Lagos,"480,000/year","  Updated 29 Sep 2022, Added 24 Jun 2022 ", FOR RENT: Shops upstairs for 480k Shops Down 600k Hall upstairs 1m Hall down stairs 2m .. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"1,800,000/year","  Updated 29 Sep 2022, Added 16 Sep 2022 ", FOR RENT: Brand New Serviced 18sqms Shop/Office Space For Rent. NOTE: Plaza stays open.. Read more ,ServicedNewly Built,0 beds0 baths1 Toilets
"At Science Road, Unilag Estate Magodo Magodo Gra Phase 1 Ojodu Lagos","1,500,000/year",  Added 28 Sep 2022 ," FOR RENT: Newly Built 3 Bedroom Flats, All Rooms Ensuite At Science Road, UNILAG Estate Ma.. Read more ",,0 beds0 baths0 Toilets
Ogunrombi Estate Idimu Egbe Idimu Lagos,"1,000,000/year",  Added 28 Sep 2022 , FOR RENT: 2-bedroom flat to let at orisunbare road idimu ogunrobi estate Rent: 1m Agree.. Read more ,,0 beds0 baths0 Toilets
Peaceville Estate Badore Ajah Lagos,"8,000,000/year","  Updated 28 Sep 2022, Added 14 Sep 2022 "," FOR RENT: FOR LEASE A BLOCK OF FLAT suitable for A Guest House, Short Let business, Hos.. Read more ",,0 beds0 baths0 Toilets
Ajah Sangotedo Lagos,"700,000/year",  Added 27 Sep 2022 ," FOR RENT: a shared apartment, location is Novojo estate, Sangotedu ajah close to Skymall .. Read more ",,0 beds0 baths0 Toilets
Ogudu Gra Ogudu Lagos,"1,900,000/year",  Added 26 Sep 2022 , FOR RENT: Brand new One bedroom apartment for rent in Ogudu GRA FEATURES: 2 Toilet Fitt.. Read more ,,0 beds0 baths0 Toilets
Ajayi Road Ogba Lagos,"1,200,000/year",  Added 25 Sep 2022 ," FOR RENT: Decent 3 bedroom flat at Off Ajayi Road, Ogba Rent 1.2m Please Note: Inspectio.. Read more ",,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"3,000,000/year",  Added 25 Sep 2022 ," FOR RENT: URGENT LETTING @ LEKKI Brand New 3 bedroom terrace duplex, located at Orchid .. Read more ",,0 beds0 baths0 Toilets
"16b Aliu Animashaun Avenue, Lekki, Nigeria Lekki Phase 1 Lekki Lagos","3,060,000/year",  Added 22 Sep 2022 , FOR RENT: This beautiful office space for rent is at Lekki phase 1. Situated in the busine.. Read more ,FurnishedServicedNewly Built,0 beds0 baths2 Toilets
Very Close To Express Captain Abule Egba Abule Egba Lagos,"320,000/year",  Added 21 Sep 2022 , FOR RENT: MINIFLAT IN A GOOD LOCATION VERY CLOSE TO EXPRESS CAPTAIN ABULE EGBA WITH 2TOIL.. Read more ,,0 beds0 baths0 Toilets
Off Akilo Road Ogba Industrial Ogba Lagos,"4,500,000/year",  Added 19 Sep 2022 , FOR RENT: Commercial property: Size: 250sqmts Ideal for: . Church . Boutique . Of.. Read more ,, beds baths Toilets
Lekki Phase 1 Lekki Lagos,"10,000,000/year","  Updated 18 Sep 2022, Added 12 Aug 2022 ", FOR RENT: LOVELY FULLY FURNISHED 2 BEDROOM PENTHOUSE WITH BQ FEATURES: -Secured Envi.. Read more ,FurnishedServiced,0 beds0 baths0 Toilets
Directly Off Awolowo Road Ikoyi S.w Ikoyi Lagos,"2,000,000/year","  Updated 17 Sep 2022, Added 15 Jun 2022 ", FOR RENT: Very affordable and well maintained office space in an office complex off Awolow.. Read more ,, beds baths Toilets
P & T Residential Estate Ipaja Ipaja Lagos,"600,000/year","  Updated 17 Sep 2022, Added 08 Sep 2022 "," FOR RENT: It's a decent room and parlor mini flat, with visitors toilet location... P an.. Read more ",,0 beds0 baths0 Toilets
Off Pedro Road Palmgroove Shomolu Lagos,"400,000/year","  Updated 17 Sep 2022, Added 11 Aug 2022 "," FOR RENT: A nice and lovely room self contained, ground floor, good environment with secur.. Read more ",,0 beds0 baths0 Toilets
Ladi Lak Palmgroove Shomolu Lagos,"500,000/year","  Updated 17 Sep 2022, Added 25 Aug 2022 "," FOR RENT: A very good room self contained apartment,fenced round with car park,at ladi lak.. Read more ",,0 beds0 baths0 Toilets
Fadeyi Shomolu Lagos,"600,000/year","  Updated 17 Sep 2022, Added 19 Aug 2022 ", FOR RENT: A decent and nice mini flat upstairs 1t 1b with personal pre-paid meter screed.. Read more ,,0 beds1 baths1 Toilets
Fadeyi Shomolu Lagos,"600,000/year","  Updated 17 Sep 2022, Added 19 Aug 2022 ", FOR RENT: A decent and nice miniflat upstairs 1t 1b with personal pre-paid meter screede.. Read more ,,0 beds1 baths1 Toilets
Oregun Ikeja Lagos,"1,800,000/year","  Updated 17 Sep 2022, Added 09 Sep 2022 ", FOR RENT: Executive Tastefully finished and furnished 3bd flat Ensuite Upstairs with quest.. Read more ,,0 beds0 baths0 Toilets
Shomolu Shomolu Lagos,"500,000","  Updated 17 Sep 2022, Added 11 Aug 2022 "," FOR RENT: Lovely and decent room self contained apartment with private balcony,screeded wa.. Read more ",,0 beds0 baths0 Toilets
Bariga Lagos,"350,000/year","  Updated 17 Sep 2022, Added 23 Aug 2022 ", FOR RENT: A portable and clean Miniflat at BARIGA with packing space 350k yearly rent sam2.. Read more ,,0 beds0 baths0 Toilets
Akoka Yaba Lagos,"850,000/year","  Updated 17 Sep 2022, Added 25 Aug 2022 "," FOR RENT: Newly built building with 15 Mini flats located at Akoka. It comes with POP, Pa.. Read more ",,0 beds0 baths0 Toilets
Awolowo Road Ikoyi Lagos,"12,000,000/year","  Updated 17 Sep 2022, Added 26 Apr 2022 ", FOR RENT: Pay and move in Open plan 235 Square meters with air-conditioning on 2nd floor. .. Read more ,,0 beds0 baths2 Toilets
Ifako Gbagada Gbagada Lagos,"650,000/year","  Updated 17 Sep 2022, Added 06 Jul 2022 "," FOR RENT: Very nice mini flat downstairs with parking space separate prepaid meter. 650,00.. Read more ",Furnished,0 beds0 baths0 Toilets
Ogba Lagos,"450,000/year","  Updated 17 Sep 2022, Added 01 Sep 2022 "," FOR RENT: Renovated Mini Flat at an affordable rate, downstairs located at Ogba .. Read more ",,0 beds0 baths0 Toilets
Chima Abel Off Alaja Road Ayobo Ipaja Lagos,"550,000/year","  Updated 17 Sep 2022, Added 04 Sep 2022 "," FOR RENT: Nice 2bedroom flat upstairs 550, downstairs is 500 Chima Abel off alaja road .. Read more ",,0 beds0 baths0 Toilets
Ladi Lak Palmgroove Shomolu Lagos,"800,000/year","  Updated 17 Sep 2022, Added 25 Aug 2022 "," FOR RENT: A very nice and spacious miniflat in ladilak, PALMGROVE, fenced round with car p.. Read more ",,0 beds0 baths0 Toilets
Cleggs Street Western Avenue Surulere Lagos,"60,000,000/year","  Updated 17 Sep 2022, Added 29 Jul 2022 "," FOR RENT: 2 DECENT UNIT OF 3 BEDROOM FLAT @ CLEGGS STREET OFF WESTERN AVENUE,SURULERE WITH.. Read more ",,0 beds0 baths0 Toilets
"Vincent Street, Morocco Shomolu Lagos","500,000/year","  Updated 17 Sep 2022, Added 30 Aug 2022 ", FOR RENT: A decent roomself contained ground floor 500k per annum 1yr @ Vincent str Morocc.. Read more ,,0 beds0 baths0 Toilets
Palmgroove Shomolu Lagos,"700,000/year","  Updated 17 Sep 2022, Added 29 Jul 2022 "," FOR RENT: A VERY LOVELY MINI FLAT AT PALMGROVE AREA , PAY AND PARKING,700K A YEAR.. Read more ",,0 beds0 baths0 Toilets
Abiola Farm Ayobo Ipaja Lagos,"600,000/year","  Updated 17 Sep 2022, Added 04 Sep 2022 "," FOR RENT: Lovely renovated 2bedroom flat at Abiola farm Ayobo Upstairs available, with.. Read more ",,0 beds0 baths0 Toilets
Bariga Lagos,"250,000/year","  Updated 17 Sep 2022, Added 19 Aug 2022 ", FOR RENT: A very Spacious room self contained apartment @ Bariga. Price:75k 1 and half ye.. Read more ,,0 beds0 baths0 Toilets
Ilupeju Road Off Bode Thomas Ilupeju Lagos,"1,000,000/year","  Updated 17 Sep 2022, Added 30 Aug 2022 "," FOR RENT: *A 8units of mini flat at ilupeju road,off bode Thomas with pop,SCREEDED WALL KI.. Read more ",,0 beds0 baths0 Toilets
"Premier Hub, 1b, Birrel Avenue, Off Herbert Macaulay Way Onike Yaba Lagos","320,000/year","  Updated 16 Sep 2022, Added 06 Jun 2022 ", FOR RENT: 4-man office with access to • High Speed Internet • Business Address • Mail.. Read more ,FurnishedServicedNewly Built, beds baths Toilets
"Premier Hub, 1b , Birrel Avenue,off Herbert Macaulay Way Onike Yaba Lagos","150,000/day","  Updated 16 Sep 2022, Added 21 Jun 2022 ", FOR RENT: • High Speed Internet • Access to Lounge • Catering Services (to be provided a.. Read more ,FurnishedServicedNewly Built,0 beds0 baths0 Toilets
Sawmill Ifako Gbagada Gbagada Lagos,"8,000/month","  Updated 16 Sep 2022, Added 14 Jun 2022 ", FOR RENT: A month 8k a month and also is a year rent and agency and legal 120k at sawmill .. Read more ,,0 beds0 baths0 Toilets
Anipole Street Soluyi Gbagada Lagos,"1,700,000/year","  Updated 16 Sep 2022, Added 24 Jun 2022 ", FOR RENT: All rooms ensuit gated street all tiles and tarred road with ample parking space.. Read more ,,0 beds0 baths0 Toilets
"Premier Hub , 1b Birrel Avenue, Off Hebert Macaulay Way Onike Yaba Lagos","350,000/day","  Updated 16 Sep 2022, Added 21 Jun 2022 "," FOR RENT: The event room has a capacity of 100-150 persons. It costs 400,000 on weekends. .. Read more ",FurnishedServicedNewly Built,0 beds0 baths0 Toilets
"Premier Hub, 1b Birrel Avenue, Off Herbert Macaulay Way Onike Yaba Lagos","800,000/month","  Updated 16 Sep 2022, Added 17 Jun 2022 ", FOR RENT: The perks are: High Speed Internet • Business Address • Mailbox • Access .. Read more ,FurnishedServicedNewly Built, beds baths Toilets
Salawu Onikoyi Ifako Gbagada Gbagada Lagos,"700,000/year","  Updated 16 Sep 2022, Added 28 May 2022 ", FOR RENT: A mini flat bungalow for rent at Ifako Gbagada for a year rent 700k asking and i.. Read more ,,0 beds0 baths0 Toilets
Bajulaye Road Shomolu Shomolu Lagos,"550,000/year","  Updated 16 Sep 2022, Added 07 Aug 2022 ", FOR RENT: Weekend sweet Deals Rent - (Legal/Agency/caution/service charge ) To let .. Read more ,,0 beds0 baths0 Toilets
Bajulaye Road Shomolu Lagos,"450,000/year","  Updated 16 Sep 2022, Added 07 Aug 2022 ", FOR RENT: Weekend sweet Deals Rent - (Legal/Agency/caution/service charge ) To let .. Read more ,,0 beds0 baths0 Toilets
3 Imesi Street Ifako Gbagada Ifako Gbagada Gbagada Lagos,"100,000/year","  Updated 16 Sep 2022, Added 26 May 2022 ", FOR RENT: A room at Imesi street Ifako Gbagada a for two years rent agency and agreement 1.. Read more ,,0 beds0 baths0 Toilets
Sholanke Area Abule Oja Yaba Lagos,"850,000/year","  Updated 16 Sep 2022, Added 30 Jun 2022 ", FOR RENT: A newly built mini flat at abule oja for a single or student for a year rent and.. Read more ,,0 beds0 baths0 Toilets
Yetunde Brown Ifako Gbagada Gbagada Lagos,"1,200,000/year","  Updated 16 Sep 2022, Added 14 Jul 2022 ", FOR RENT: A mini flat at Yetunde brown two toilet and fenced and gated with pop.. Read more ,,0 beds0 baths0 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"1,500,000/year","  Updated 16 Sep 2022, Added 09 Aug 2022 "," FOR RENT: Newly built mini flat @ magodo ph2 #1.5m,#1.8m yearly rent. Pics available.. Read more ",,0 beds0 baths0 Toilets
Deeper Life Church Ifako Gbagada Gbagada Lagos,"500,000/year","  Updated 16 Sep 2022, Added 28 Apr 2022 ", FOR RENT: A room self con for rent at Ifako Gbagada and is upstairs all facilities complet.. Read more ,,0 beds0 baths0 Toilets
Domino Pizza Area Phase 2 Gbagada Lagos,"5,000,000/year","  Updated 16 Sep 2022, Added 14 Jul 2022 ", FOR RENT: LEASE LEASE LEASE. 1000Sqms is going out for lease in the location of Gbagada p.. Read more ,,0 beds0 baths0 Toilets
Anipole Street Sholuyi Medina Gbagada Lagos,"600,000/year","  Updated 16 Sep 2022, Added 03 Aug 2022 ", FOR RENT: A room self at Medina estate up and down available well maintained and neat and .. Read more ,,0 beds0 baths0 Toilets
Akanbi Street Shomolu Lagos,"250,000/year","  Updated 16 Sep 2022, Added 07 Aug 2022 ", FOR RENT: Weekend sweet Deals Rent - (Legal/Agency/caution/service charge ) To let .. Read more ,,0 beds0 baths0 Toilets
Ajoke Salako Ifako Gbagada Gbagada Lagos,"300,000/year","  Updated 16 Sep 2022, Added 27 Jun 2022 ", FOR RENT: A newly built roomself at Ifako Gbagada ground floor fenced yet to be gated.. Read more ,,0 beds0 baths0 Toilets
Magodo Brook Magodo Kosofe Ikosi Lagos,"2,500,000/year","  Updated 16 Sep 2022, Added 23 Aug 2022 ", FOR RENT: Newly built 2 bedroom flat ensuite available at magodo brooks estate with ample .. Read more ,,0 beds0 baths0 Toilets
Harmony Estate Ifako Gbagada Gbagada Lagos,"2,500,000/year","  Updated 16 Sep 2022, Added 23 Aug 2022 ", FOR RENT: TO LET: Pictures?? Decent 3bedroom flat upstairs all rooms ensuite with guest.. Read more ,,0 beds0 baths0 Toilets
Ajah Lagos,"128,000,000","  Updated 20 Feb 2023, Added 20 Sep 2022 ", FOR SALE: BRAND NEW 4 BEDROOM SEMI-DETACHED DUPLEX WITH A BQ !!! Price: N130M Locati.. Read more,ServicedNewly Built,4 beds4 baths5 Toilets
Uba Bank Area Ifako Gbagada Gbagada Lagos,"200,000/year","  Updated 16 Sep 2022, Added 14 Jun 2022 ", FOR RENT: A shop at salawu onikoyi street and can serve various purpose a year rent total .. Read more ,,0 beds0 baths0 Toilets
