Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Ajayi Road Ogba Lagos,"900,000/year","  Updated 14 Feb 2023, Added 17 Dec 2022 "," FOR RENT: Standard and Neat 3 Bedroom Flat Apartment, All Round Tiles In A Gated Compound .. Read more ",,3 beds0 baths0 Toilets
Berger Ojodu Lagos,"450,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Fast finger To let A room Self-contained in a beautiful place upstairs p.. Read more ,Furnished,1 beds1 baths1 Toilets
Aguda(ogba) Ogba Lagos,"350,000/year","  Updated 14 Feb 2023, Added 21 Dec 2022 ", FOR RENT: Wonderful and Neat Room Self Contain Apartment With All Round Tiled In A Gated C.. Read more ,,0 beds0 baths0 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"800,000/year","  Updated 14 Feb 2023, Added 31 Jan 2023 ", FOR RENT: To let mini flat at Magodo Isheri Rent 800k.. Read more ,,1 beds1 baths1 Toilets
Allen Avenue Ikeja Lagos,"700,000/year","  Updated 14 Feb 2023, Added 11 Sep 2022 ", FOR RENT: Executive roomself contain .. Read more ,, beds baths Toilets
Fola Agoro Yaba Lagos,"450,000/year","  Updated 14 Feb 2023, Added 30 Jun 2022 ", FOR RENT: *Just out??* Decent Roomself contained apartment with POP and kitchen cabine.. Read more ,,0 beds0 baths0 Toilets
"Off Oluwakemi Street, Shangisha Kosofe Ikosi Lagos","800,000/year","  Updated 14 Feb 2023, Added 08 Sep 2022 ", FOR RENT: VERY DECENT AND STANDARD ROOM AND PARLOUR SELF CONTAINED IN A SERENE ENVIRONMENT.. Read more ,,0 beds0 baths0 Toilets
Adeniyi Jones Ikeja Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 15 Sep 2022 ", FOR RENT: QUICK TO LET IN AN ESTATE OFF ADENIYI JONES IKEJA SEMI-DIRECT INSTRUCTION .. Read more ,,0 beds0 baths0 Toilets
Awolowo Way Ikeja Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 10 Feb 2023 ", FOR RENT: TO LET EXECUTIVE NEWLY BUILT 2 BEDROOM FLAT AT IKEJA OFF OBAFEMI AWOLOWO WAY R.. Read more ,ServicedNewly Built,2 beds2 baths2 Toilets
Around Barracuda Beach Okun Ajah Ajah Lagos,"350,000/year","  Updated 14 Feb 2023, Added 30 Nov 2022 ", FOR RENT: Urgent Letting Shared apartment (roomself contained) Location; Okun Ajah.. Read more ,,0 beds0 baths0 Toilets
Off Awolowo Way Balogun Ikeja Lagos,"720,000/year","  Updated 14 Feb 2023, Added 07 Feb 2023 "," FOR RENT: A very Spacious Shop space at Balogun Off Awolowo way, Ikeja. Rent: # 720, 00.. Read more ",, beds baths Toilets
At Peace Estate Aguda Surulere Lagos,"450,000/year","  Updated 14 Feb 2023, Added 18 Sep 2022 ", FOR RENT: Big Room Selfcon upstairs at Peace Estate Aguda Rent: 450k a year Note: .. Read more ,,0 beds1 baths1 Toilets
Abraham Adesanya Estate Ajah Lagos,"600,000/year","  Updated 14 Feb 2023, Added 03 Nov 2022 ", FOR RENT: Multiple Shop Spaces inside a Complex Provided Facilities; +Prepaid meter +.. Read more ,ServicedNewly Built,0 beds0 baths1 Toilets
Ebute Metta Adekunle Yaba Lagos,"800,000/year","  Updated 14 Feb 2023, Added 10 Jan 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds1 baths2 Toilets
Adeniyi Jones Ikeja Lagos,"6,000,000/year","  Updated 14 Feb 2023, Added 07 Jan 2023 ", FOR RENT: 6 bedroom semi-detached duplex on adeniyi jones ikeja going for 6m net * 2yrs.. Read more ,,6 beds6 baths6 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 08 Jan 2023 ", FOR RENT: JUST OUT STANDARD AND DECENT 3BEDROOM BEDROOM FLAT IN A GOOD AND GATED LOCAT.. Read more ,,3 beds3 baths3 Toilets
Morocco Abule Ijesha Yaba Lagos,"500,000/year","  Updated 14 Feb 2023, Added 29 Jan 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds1 baths1 Toilets
Jibowu Yaba Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 26 Dec 2022 ", FOR RENT: Lovely and spacious 3 bedroom flat all en-suite with guest toilet and a room bq .. Read more ,,3 beds3 baths4 Toilets
Osborne Foreshore Estate Phase 1 Osborne Foreshore Estate Ikoyi Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 28 Dec 2022 ", FOR RENT: serviced 2bedroom flat with swimming pool rent 4.5m sc 1m agency 450k legal 450.. Read more ,,2 beds2 baths2 Toilets
Adeola Odeku Victoria Island Lagos,"10,000,000/year","  Updated 14 Feb 2023, Added 07 Feb 2023 ", FOR RENT: FOR RENT: UNITS OF BRAND NEW 3 BEDROOM TERRACE DUPLEX IN A SERENE NEIGHBOURHOOD .. Read more ,Newly Built,3 beds3 baths4 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"900,000/year","  Updated 14 Feb 2023, Added 16 Jan 2023 "," FOR RENT: TO LET 2 BEDROOM FLAT INSIDE UNILAG ESTATE, MAGODO ISHERI. 900K.. Read more ",,2 beds2 baths2 Toilets
Akoka Yaba Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 29 Jan 2023 ", FOR RENT: TO LET THE NEWLY BUILT EXECUTIVE 5 BEDROOM FULLY DETACHED DUPLEX AT YABA AKOKA L.. Read more ,Newly Built,5 beds5 baths5 Toilets
Omole Phase 1 Ojodu Lagos,"6,500,000/year","  Updated 14 Feb 2023, Added 26 Oct 2022 ", FOR RENT: FULLY DETACHED HOUSE FOR RENT @ IKEJA Does your client want a SPACIOUS HOUS.. Read more ,,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"2,300,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Sparkling and Refurbished Mini Flat Apartment With Modern Facilities Equipped In.. Read more ,,1 beds0 baths0 Toilets
Oke Owo In Irawo Owode Mile 12 Kosofe Ikosi Lagos,"900,000/year","  Updated 14 Feb 2023, Added 05 Feb 2023 "," FOR RENT: A newly built tastefully finished 2 bedroom apartment ensuite with pop ceilings,.. Read more ",Newly Built,2 beds2 baths3 Toilets
Omole Phase 2 Ojodu Lagos,"700,000/year","  Updated 14 Feb 2023, Added 10 Jan 2023 "," FOR RENT: TO LET. JUST OUT A Beautiful Room Self-contained, with all round full Pop, Sc.. Read more ",,1 beds1 baths1 Toilets
Ikota Villa Estate Ikota Lekki Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 23 Jan 2023 "," FOR RENT: 4 Bedroom Terrace Duplex for Rent Price: 4,000,000 Caution: 200,000 Legal: 4.. Read more ",ServicedNewly Built,4 beds4 baths5 Toilets
River Valley Estate Ojodu Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 11 Jan 2023 ", FOR RENT: To let 2 bedroom flat at River valley estate going for 1m with pop .. Read more ,Furnished,2 beds3 baths3 Toilets
Victoria Island Lagos,"20,000,000/year","  Updated 14 Feb 2023, Added 27 Sep 2022 ", FOR RENT: Commercial Semi- Detached Duplex offered for rent . Value: N20m P. A X 2years .. Read more ,,0 beds0 baths0 Toilets
Oke Ira Ogba Lagos,"300,000/year","  Updated 14 Feb 2023, Added 03 Aug 2022 ", FOR RENT: Wonderful and Decent Room Self Contain at Okeira Ogba for 300k Kindly send me.. Read more ,,0 beds0 baths0 Toilets
Oke Ira Ogba Lagos,"500,000/year","  Updated 14 Feb 2023, Added 22 Jan 2023 "," FOR RENT: Standard and Neat Mini Flat Apartment With All Round Tiles, Prepaid Meter, Pop D.. Read more ",,1 beds0 baths0 Toilets
Off Odolowu Street Via The Bus Stop Kilo Marsha Surulere Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 26 Jun 2022 ", FOR RENT: Newly built 8 numbers of 2bedroom flat all room ensuite & 8numbers of a massive .. Read more ,,0 beds0 baths0 Toilets
Old Ikoyi Ikoyi Lagos,"9,500,000/year","  Updated 14 Feb 2023, Added 29 Dec 2022 ", FOR RENT: TO LET EXECUTIVE STANDARD 4 BEDROOM DUPLEX AT OLD IKOYI LAGOS RENT 9.5M PER AN.. Read more ,Serviced,4 beds4 baths4 Toilets
Alagomeji Alagomeji Yaba Lagos,"600,000/year","  Updated 14 Feb 2023, Added 29 Jan 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds1 baths1 Toilets
Aguda(ogba) Ogba Lagos,"400,000/year","  Updated 14 Feb 2023, Added 26 Jun 2022 ", FOR RENT: Super Standard Room Self Contain With Pop Design and Other New Modern Facilities.. Read more ,,0 beds0 baths0 Toilets
Opic Estate Via Ojodu Berger Isheri North Ojodu Lagos,"1,800,000/year","  Updated 14 Feb 2023, Added 10 Jan 2023 ", FOR RENT: 3 bedroom flat for rent at opic up 1.8m and down goes for 1.6m.. Read more ,Furnished,3 beds4 baths4 Toilets
Oke Ira Ogba Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 08 Jul 2022 ", FOR RENT: Just out for rent newly build 2bed in okeira second junction P.o.p finished all .. Read more ,,0 beds0 baths0 Toilets
Awuse Estate Opebi Ikeja Lagos,"450,000,000","  Updated 19 Feb 2023, Added 02 Aug 2022 "," FOR SALE: Direct brief 1acres (6)plot of land for sale, located at Awuse Estate Opebi Ike.. Read more",,0 beds0 baths0 Toilets
Sabo Yaba Lagos,"500,000/year","  Updated 14 Feb 2023, Added 31 Aug 2022 ", FOR RENT: Roomself @ sabo Yaba with car park Pay and pack in Painted already Rent 50.. Read more ,,0 beds0 baths0 Toilets
Sangotedo Sangotedo Ajah Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 24 Aug 2022 ", FOR RENT: A beautiful mini flat in a gated estate! Juliet .. Read more ,,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 15 Dec 2022 ", FOR RENT: Beautiful and Standard 2 Bedroom Flat Apartment With Modern Facilities Equipped .. Read more ,,2 beds2 baths3 Toilets
Ogunlana Surulere Lagos,"500,000/year","  Updated 14 Feb 2023, Added 13 Dec 2022 "," FOR RENT: Lovely shop in surulere, Lagos, 500t×1& a half yrs, that's 750k other charges fo.. Read more ",,0 beds0 baths0 Toilets
Palmgroove Shomolu Lagos,"800,000/year","  Updated 14 Feb 2023, Added 10 Nov 2022 ", FOR RENT: Dare .. Read more ,,0 beds0 baths0 Toilets
Allen Avenue Ikeja Lagos,"400,000/year","  Updated 14 Feb 2023, Added 19 Jul 2022 ", FOR RENT: Shop .. Read more ,,0 beds0 baths0 Toilets
Onike Yaba Lagos,"300,000/year","  Updated 14 Feb 2023, Added 29 Mar 2022 ", FOR RENT: A decent and wonderful room self contain well tiled at Onike Yaba for #300k K.. Read more ,,0 beds0 baths0 Toilets
Olokonla Ajah Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 06 Feb 2023 ", FOR RENT: Luxury 3 Bedroom All Ensuite Apartment in Call In Estate Features +POP +W.. Read more ,,3 beds3 baths4 Toilets
Ekoro Abule Egba Lagos,"300,000/year","  Updated 14 Feb 2023, Added 29 Nov 2022 ", FOR RENT: To Let.. Executive A Roomself with pop fitting all around with decoration lig.. Read more ,,0 beds0 baths0 Toilets
Palmgroove Shomolu Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 09 Feb 2023 ", FOR RENT: EXECUTIVE 3 BEDROOM FLAT AT PEDRO RD. AWOFODU BUS STOP PALMGROVE VERY VE.. Read more ,,3 beds2 baths2 Toilets
"Akora Estate, Adeniyi Jones Ikeja Lagos","2,500,000/year","  Updated 14 Feb 2023, Added 16 Aug 2022 ", FOR RENT: TO LET A WELL SPACIOUS AND EXCLUSIVE 2 BEDROOM WITH ALL ROOMS ENSUITE WITH PO.. Read more ,,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 18 Dec 2022 "," FOR RENT: Ultra Modern 2 Bedroom Flat Apartment All Round Tiled, Prepaid Meter, Kitchen Ca.. Read more ",,2 beds2 baths3 Toilets
Peace Estate Off Chief Natufe Street Via Bus Stop Bode Thomas Surulere Lagos,"450,000/year","  Updated 14 Feb 2023, Added 22 Jun 2022 ", FOR RENT: Room Selfcon in Peace Estate via Bode Thomas Junction by Chief Natufe Street Su.. Read more ,,0 beds1 baths1 Toilets
Adekunle Fajuyi Street Ikeja Gra Ikeja Lagos,"7,000,000/year","  Updated 14 Feb 2023, Added 28 Jan 2023 ", FOR RENT: Available for rent at adekunle fajuyi ikeja gra its a 3 bedrooms flat for both c.. Read more ,,3 beds3 baths4 Toilets
Chevron Lekki Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 ", FOR RENT: A standard two bedroom apartment! Eric .. Read more ,,2 beds0 baths0 Toilets
Berger Ojodu Lagos,"600,000/year","  Updated 14 Feb 2023, Added 29 Nov 2022 ", FOR RENT: TO LET 2 bedroom flat Tiles around 2 toilet Kitchen cabinet Upstairs 2.. Read more ,,0 beds0 baths0 Toilets
Ikola Alimosho Lagos,"800,000/year","  Updated 14 Feb 2023, Added 12 Oct 2022 ", FOR RENT: Just out To let 2 bedroom flat all room ensuite 3 toilet prepaid miter in goo.. Read more ,,0 beds0 baths0 Toilets
Olawaiye Estate Omole Phase 2 Ojodu Lagos,"2,300,000/year","  Updated 14 Feb 2023, Added 17 Dec 2022 "," FOR RENT: A Well Renovated 3 bedroom Flat, all rooms en-suite Plus Visitors toilet,Pop C.. Read more ",,3 beds3 baths4 Toilets
"Old Olowora Road, West Gate, Omole Estate Phase 2, Otedola, Berger Ojodu Lagos","4,000,000/year","  Updated 14 Feb 2023, Added 11 Feb 2023 "," FOR RENT: 4bedroom duplex with all room ensuit, large sitting room, large master bedroom,.. Read more ",,4 beds4 baths5 Toilets
Orchid Rd Chevron Lekki Lagos,"3,600,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 "," FOR RENT: 2 Bedrooms Serviced Apartment For Rent Price: 3,600,000 Caution: 300,000 Ag.. Read more ",Serviced,2 beds2 baths2 Toilets
Ologolo Lekki Lagos,"39,000,000","  Updated 18 Feb 2023, Added 25 Jan 2023 ", FOR SALE: Fully furnished 1 bedroom mini flat is available for sale immediately at ologolo.. Read more,Newly Built,1 beds1 baths2 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"6,000,000/year","  Updated 14 Feb 2023, Added 05 Aug 2022 "," FOR RENT: 5bedroom detach duplex wth bq in Magodo Phase 1 GRA isheri #6milion, please work.. Read more ",,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"2,700,000/year","  Updated 14 Feb 2023, Added 17 Jan 2023 ", FOR RENT: Fantastic and Unique 2 Bedroom Flat Apartment At Chevron Lekki For 2.7m Kind.. Read more ,,2 beds2 baths3 Toilets
Adeniyi Jones Ikeja Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 30 Sep 2022 ", FOR RENT: 4 bedroom all rooms ensuite with a room bq self compound terrace inside an Estat.. Read more ,,0 beds0 baths0 Toilets
Sangotedo Ajah Lagos,"1,100,000/year","  Updated 14 Feb 2023, Added 08 Feb 2023 "," FOR RENT: Newly Built Mini-Flat For Rent Price: 1,100,000 Caution: 110,000 Legal: 110,0.. Read more ",Newly Built,0 beds0 baths0 Toilets
Agungi Lekki Lagos,"1,800,000/year","  Updated 14 Feb 2023, Added 28 Nov 2022 ", FOR RENT: A newly built mini flat in an estate! Ike.. Read more ,Newly Built,0 beds0 baths0 Toilets
Ikeja Gra Ikeja Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 16 Jan 2023 "," FOR RENT: Luxury 2.bedroom flat to let in a serene and calm area of Ikeja GRA Rent -4,0.. Read more ",ServicedNewly Built,2 beds2 baths3 Toilets
Apata Shomolu Lagos,"400,000/year","  Updated 14 Feb 2023, Added 05 Oct 2022 ", FOR RENT: A modern and spacious neatly used self contain apartment upstairs in a relative.. Read more ,,0 beds0 baths0 Toilets
Ilasan Lekki Lagos,"900,000/year","  Updated 14 Feb 2023, Added 06 Jan 2023 ", FOR RENT: Unique and Sharp Room Self Contain Apartment With Modern Facilities Equipped In .. Read more ,,0 beds0 baths0 Toilets
Berger Ojodu Lagos,"300,000/year","  Updated 14 Feb 2023, Added 09 Feb 2023 ", FOR RENT: To Let Sharp finger Decent Room self contain at otunba street Ojodu grammar.. Read more ,Furnished,1 beds1 baths1 Toilets
Colleague Bustop Igando Ikotun Igando Lagos,"600,000/year","  Updated 14 Feb 2023, Added 07 Nov 2022 "," FOR RENT: 3-BEDROOM FLAT ALL ROUND POP , SEPARATE TANK AND PREPAID METER UPSTAIRS .. Read more ",,0 beds0 baths0 Toilets
Ifako Ogba Ogba Lagos,"250,000","  Updated 14 Feb 2023, Added 05 Mar 2022 "," FOR RENT: Lovely and Modern Room Self Contain, Titled Off College Road Ogba for #250k K.. Read more ",,0 beds0 baths0 Toilets
Opebi Ikeja Lagos,"500,000/year","  Updated 14 Feb 2023, Added 16 Nov 2022 ", FOR RENT: Nice roomselfcon .. Read more ,,0 beds0 baths0 Toilets
Lakowe Ajah Lagos,"900,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Brand new 3 bedroom all ensuite apartment in an estate Rent: N900k Agency: .. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
River Valley Estate Ojodu Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 24 Jan 2023 ", FOR RENT: 4 bedroom duplex at rivervally estate ojodu going for 4.5m.. Read more ,Furnished,4 beds5 baths5 Toilets
Ikate Elegushi Ikate Lekki Lagos,"5,500,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 "," FOR RENT: A lovely 4 bedroom terrace inside a well secured estate, very spacious, Good ro.. Read more ",Serviced,4 beds5 baths5 Toilets
Ajayi Road Ogba Lagos,"650,000/year","  Updated 14 Feb 2023, Added 24 Jan 2023 ", FOR RENT: Well Design and Spacious One Bedroom Flat Apartment With All Round Tiles In A Se.. Read more ,,1 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 19 Jan 2023 ", FOR RENT: Magnificent and Standard 2 Bedroom Flat Apartment With Modern Facilities Equippe.. Read more ,,2 beds2 baths3 Toilets
Agungi Lekki Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 22 Dec 2022 "," FOR RENT: TO LET IN AGUNGI, LEKKI, LAGOS. 4 bedroom semi-detached duplex plus a bq and.. Read more ",,4 beds5 baths5 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"500,000/year","  Updated 14 Feb 2023, Added 28 Jan 2023 ", FOR RENT: *TO LET* Mini flat at Unilag Estate Magodo Phase 1 Residential Scheme via. Rent.. Read more ,Furnished,1 beds1 baths1 Toilets
Alausa Ikeja Lagos,"450,000/year","  Updated 14 Feb 2023, Added 27 Apr 2022 ", FOR RENT: Just out Big shop at alausa good location 450k.. Read more ,,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"330,000,000","  Updated 20 Feb 2023, Added 11 Aug 2022 ", FOR SALE: Very clean property with a spacious compound (810sqm). Client is relocating an.. Read more,,8 beds8 baths9 Toilets
Chevron Lekki Lagos,"1,700,000/year","  Updated 14 Feb 2023, Added 03 Feb 2023 "," FOR RENT: 3 Bedroom Apartment For Rent Price: 1,700,000 Caution: 85,000 Agency: 170,000.. Read more ",,3 beds3 baths3 Toilets
Toyin Street Ikeja Lagos,"6,000,000/year","  Updated 14 Feb 2023, Added 17 Jan 2023 ", FOR RENT: TO LET COMMERCIAL 5 BEDROOM TASTEFULLY FINISHED SEMI DETACHED DUPLEX OFF TOYIN S.. Read more ,,5 beds5 baths5 Toilets
Peninsula Estate Ajah Lagos,"1,600,000/year","  Updated 14 Feb 2023, Added 19 Sep 2022 ", FOR RENT: Luxury 3 Bedroom All Ensuite Apartment in an Estate Features +Interlocked Ro.. Read more ,,0 beds0 baths0 Toilets
"Ojodu Grammar School Area, Ojodu Lagos","600,000/year","  Updated 14 Feb 2023, Added 09 Sep 2022 ", FOR RENT: Fast finger To let Standard Mini flat with pop finished comes with wardrobe.. Read more ,,0 beds0 baths0 Toilets
Aguda(ogba) Ogba Lagos,"800,000/year","  Updated 14 Feb 2023, Added 08 Feb 2023 ", FOR RENT: TO LET..OGBA Clean Mini Flat to let at back of country Aguda finished with P... Read more ,,1 beds2 baths2 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"400,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 ", FOR RENT: letting letting a lovely spacious a room self contain all round tiles enough.. Read more ,Furnished,1 beds1 baths1 Toilets
Nbc Road Ebute Ikorodu Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 06 Sep 2022 ", FOR RENT: Commercial Property for rent Nbc Road Ebute Ebute Ikorodu Lagos.. Read more ,Newly Built, beds baths Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 04 Feb 2023 ", FOR RENT: Newly renovated Mini flat at shangisha with standard parlour and bedroom with .. Read more ,,1 beds2 baths2 Toilets
Ibeshe Ikorodu Lagos,"850,000/year","  Updated 14 Feb 2023, Added 08 Feb 2023 ", FOR RENT: TO LET EXECUTIVE STANDARD 2 BEDROOM FLATS AT IBESHE IKORODU LAGOS NOTE. ITS IN.. Read more ,Serviced,2 beds2 baths2 Toilets
Command Ipaja Lagos,"600,000/year","  Updated 14 Feb 2023, Added 18 Jan 2023 ", FOR RENT: 3 BEDROOM TO LET *SELF COMPOUND *_FEATURES:_ 3bedroom Flat Fence. Gate W.. Read more ,,3 beds0 baths0 Toilets
Medina Gbagada Lagos,"1,600,000/year","  Updated 14 Feb 2023, Added 26 Sep 2022 "," FOR RENT: Decent serviced 2 bedrooms up flat both rooms ensuite with guest toilet, all til.. Read more ",,0 beds0 baths0 Toilets
Aguda(ogba) Ogba Lagos,"400,000/year","  Updated 14 Feb 2023, Added 15 Jan 2023 "," FOR RENT: Tastefully and Standard Room Self Contain Apartment With All Round Tiles, Prepai.. Read more ",,0 beds0 baths0 Toilets
Omole Phase 1 Ojodu Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 07 Jun 2022 ", FOR RENT: 2bedroom flat omole phase 1 upstair ensuite three toilet two bath 1.5m per anum .. Read more ,,0 beds0 baths0 Toilets
Isuti Ikotun Igando Lagos,"500,000/year","  Updated 14 Feb 2023, Added 18 Jan 2023 ", FOR RENT: Opeyemi ebony .. Read more ,,2 beds0 baths0 Toilets
"Morgan Estate, Ojodu Lagos","700,000/year","  Updated 14 Feb 2023, Added 04 Aug 2022 "," FOR RENT: 2 bedrooms apartment for let at Morgan estate phase Rent: #700k,. 2toilet & b.. Read more ",,0 beds0 baths0 Toilets
Fawole Estate Igbogbo Ikorodu Lagos,"250,000/year","  Updated 14 Feb 2023, Added 07 Jan 2023 ", FOR RENT: Rent:-250k A&C:-60k.. Read more ,,1 beds1 baths1 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"300,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: letting letting decent a room self contain all round tiles enough packings.. Read more ,Furnished,1 beds1 baths1 Toilets
Haruna Bus Stop Ifako Ogba Ogba Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 21 Jan 2023 ", FOR RENT: Newly built 3 bedroom flat 3t2b fully tiles with wardrobe at haruna bus stop 1... Read more ,Newly Built,3 beds3 baths3 Toilets
Curtis Adeniyi Jones Off Gbajumo Via Adeniran Ogunsanya Surulere Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 "," FOR RENT: TOLET. A Superb Newly renovated, Spacious & exquisitely finished 4bedroom dup.. Read more ",,4 beds4 baths5 Toilets
Allen Avenue Ikeja Lagos,"560,000/month","  Updated 14 Feb 2023, Added 21 May 2022 "," FOR RENT: Do you need a co-working space, virtual office, or multi-functional, Wi-Fi-enabl.. Read more ",FurnishedServiced, beds baths Toilets
"Off Gbangbala Road, Ikate, Lekki, Lagos (close To Primewater, Freedom Way) Ikate Lekki Lagos","70,000,000","  Updated 19 Feb 2023, Added 18 Nov 2022 "," FOR SALE: THE CELLO Luxury 2 Bedroom Apartments with a Room BQ, Rooftop Lounge and Gymnas.. Read more",Serviced,2 beds2 baths3 Toilets
Oniru Victoria Island Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 22 Dec 2022 "," FOR RENT: 71sqm and 140 sqm shop to let at Oniru, Victoria Island at N80,000/sqm ground fl.. Read more ",,0 beds0 baths0 Toilets
Sangotedo Ajah Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 25 Oct 2022 ", FOR RENT: Brand New Shop Facing Expressway Features +Personal toilet per shop +Runnin.. Read more ,ServicedNewly Built,0 beds0 baths1 Toilets
Omole Phase 2 Ojodu Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 15 Jan 2023 ", FOR RENT: *OMOLE PHASE PROPERTY TO LET ======================= . Newly renovated 3-bedro.. Read more ,,3 beds3 baths4 Toilets
Sangotedo Ajah Lagos,"50,000,000/year","  Updated 14 Feb 2023, Added 07 May 2022 ", FOR RENT: Beautiful and spacious hotel for rent Price 50M.. Read more ,, beds baths Toilets
Ifako Ogba Ogba Lagos,"350,000/year","  Updated 14 Feb 2023, Added 16 Dec 2022 ", FOR RENT: Wonderful and Neat Room Self Contain Apartment With All Round Tiled Off College .. Read more ,,0 beds0 baths0 Toilets
Owode Ajah Lagos,"1,700,000/year","  Updated 14 Feb 2023, Added 18 Dec 2022 "," FOR RENT: A sharp two bedroom flat with personal inverter, gas cooker, fridge and microwav.. Read more ",,2 beds0 baths0 Toilets
Oregun Ikeja Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Top notch 3bedroom flat with all rooms ensuite and visitor toilet .. Read more ,,3 beds3 baths4 Toilets
Victoria Island Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 30 Dec 2022 ", FOR RENT: Commercial Space to Let in Victoria Island for Restaurant. Price: N4m/annum... Read more ,,0 beds0 baths0 Toilets
Omole Phase 1 Ojodu Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 "," FOR RENT: A Well newly renovated 4 bedroom semi-detached duplex office space with bq, pop .. Read more ",,4 beds4 baths5 Toilets
Abule Egba Lagos,"800,000/year","  Updated 14 Feb 2023, Added 17 Jan 2023 ", FOR RENT: .Standard 3 bedroom all rooms En-suite with wardrobes off Olaniyi street New Oko.. Read more ,,0 beds0 baths0 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 09 Sep 2022 ", FOR RENT: Just Out 4 Bedroom Semi Detached Terrace House ( Duplex ) with BQ Beautifu.. Read more ,,0 beds0 baths0 Toilets
Adeola Odeku Victoria Island Lagos,"112,500/year","  Updated 14 Feb 2023, Added 18 Oct 2022 ", FOR RENT: Newly Built open Hall Office Space About 1000sqm per floor Minimum letting spa.. Read more ,ServicedNewly Built,0 beds0 baths0 Toilets
Abule Egba Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 15 Jul 2022 ", FOR RENT: Direct letting. Cold room with all equipments for lease at Abule Egba Lagos.. D.. Read more ,,0 beds0 baths0 Toilets
Omole Phase 1 Ojodu Lagos,"700,000/year","  Updated 14 Feb 2023, Added 26 Aug 2022 "," FOR RENT: Lovely spacious mini flat at omole phase 1 , 700k per Anum.. Read more ",,0 beds0 baths0 Toilets
