Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Olowora Ojodu Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 15 Jan 2023 ", FOR RENT: Nice 2 bedroom going for 1.2m at olowora downstairs.. Read more ,,2 beds2 baths3 Toilets
Chevron Lekki Lagos,"600,000/year","  Updated 14 Feb 2023, Added 11 Feb 2023 ", FOR RENT: 1 bedroom Flat / Apartment for rent Chevron chevron Lekki Lagos.. Read more ,,1 beds1 baths1 Toilets
Orchid Road Ikota Lekki Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 "," FOR RENT: 2 Bedroom Apartment For Rent Price: 3,000,000 Caution: 300,000 Legal: 300,000.. Read more ",ServicedNewly Built,2 beds2 baths3 Toilets
Banana Island Ikoyi Lagos,"14,000,000/year","  Updated 14 Feb 2023, Added 21 Jan 2023 ", FOR RENT: *DUPLEX FOR LEASE IN BANANA ISLAND 4 bedroom terrace Duplex with bq for lease.. Read more ,Newly Built,4 beds4 baths5 Toilets
Vgc Lekki Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 17 Jan 2023 "," FOR RENT: A spacious and tastefully 4 bedroom semi detached house with a room bq, security.. Read more ",,4 beds4 baths5 Toilets
Iwaya Yaba Lagos,"800,000/year","  Updated 14 Feb 2023, Added 10 Feb 2023 ", FOR RENT: Newly built mini flat in a gated environment with car park balcony spaces and st.. Read more ,,1 beds1 baths1 Toilets
Joseph Avenue Estate Sangotedo Ajah Lagos,"900,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 ", FOR RENT: To let A sharp and near 2BEDROOM flat to let in Sangotedo Ajah. All rooms en su.. Read more ,,2 beds3 baths3 Toilets
Lekki Phase 1 Lekki Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 02 Jan 2023 ", FOR RENT: Modernised and Standard 3 Bedroom Flat Apartment With Modern Facilities Equipped.. Read more ,,3 beds3 baths4 Toilets
Banana Island Ikoyi Lagos,"20,000,000/year","  Updated 14 Feb 2023, Added 15 Jan 2023 ", FOR RENT: A very nice Residential 3 bedroom flat with elevator and swimming pool for lease.. Read more ,Newly Built,3 beds3 baths4 Toilets
Osapa London Lekki Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 19 Jan 2023 ", FOR RENT: Brand new 2bedroom maisonette all en-suite Annual rent 3M Service charge 500k.. Read more ,Newly Built,2 beds2 baths3 Toilets
Chisco Ikate Lekki Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 ", FOR RENT: Large en-suite master bedroom available for rent inside well managed shared apar.. Read more ,,0 beds1 baths1 Toilets
Adeniyi Jones Ikeja Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 ", FOR RENT: PROPERTY TO LET. This is open plan ground floor office. Slightly Directly off th.. Read more ,,0 beds0 baths0 Toilets
Sabo Yaba Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 10 Jan 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,2 beds2 baths3 Toilets
Olokonla Ajah Lagos,"1,700,000/year","  Updated 14 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Luxury 3 Bedroom All Ensuite Apartment in an estate Features +Spacious compo.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Lekki Phase 1 Lekki Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 22 May 2022 "," FOR RENT: Newly Built Executive Mini Flat with 2 toilets. All Room Ensuite with POP, water.. Read more ",,0 beds0 baths0 Toilets
Mobil Road Ilaje Ajah Lagos,"700,000/year","  Updated 14 Feb 2023, Added 19 Jan 2023 "," FOR RENT: TO LET A very clean mini flat shared apartment with wardrobe, water heater, f.. Read more ",Newly Built,1 beds1 baths1 Toilets
Maryland Ikeja Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 17 Jan 2023 ", FOR RENT: JUST OUT FOR RENT AT AROWOJOBE ESTATE MENDE MARYLAND Brand New Executive 4 Be.. Read more ,Newly Built,4 beds4 baths5 Toilets
Osapa London Lekki Lagos,"7,000,000/year","  Updated 14 Feb 2023, Added 12 Dec 2022 ", FOR RENT: Direct Size of unit - 3BEDROOM FULLY FURNISHED APARTMENT Location: Block 2 H.. Read more ,Newly Built,3 beds3 baths4 Toilets
River Valley Estate Ojodu Lagos,"1,800,000/year","  Updated 14 Feb 2023, Added 24 Jan 2023 ", FOR RENT: 3 bedroom flat for rent at River valley Estate going for 1.8m.. Read more ,,3 beds3 baths4 Toilets
Ikeja Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 20 Jan 2023 "," FOR RENT: Executive 2 Bedroom Flat Apartments, All Room Ensuite with modern Interior fitti.. Read more ",Newly Built,2 beds2 baths3 Toilets
Lekki Phase 1 Lekki Lagos,"6,000,000/year","  Updated 14 Feb 2023, Added 25 Jan 2023 "," FOR RENT: Executive 3bed with bq, swimming pool, Mobil police guard, gym and garden, inver.. Read more ",ServicedNewly Built,3 beds3 baths4 Toilets
Lekki Lagos,"6,000,000/year","  Updated 14 Feb 2023, Added 15 Jan 2023 "," FOR RENT: To let Spacious 4 Bedroom Semi Detached duplex with a maids room , all rooms .. Read more ",,4 beds4 baths5 Toilets
Ile Iwe Meiran Abule Egba Lagos,"400,000/year","  Updated 14 Feb 2023, Added 07 Jan 2023 ", FOR RENT: Newly Renovated 2 Bedroom Flat To Let Off ile iwe bus stop meiran lagos Wardrob.. Read more ,Furnished,2 beds2 baths2 Toilets
Abijo Ajah Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 24 Dec 2022 "," FOR RENT: *TO LET* *2 BEDROOM FLAT (BRAND NEW) POP, water heater, all rooms ensuite wit.. Read more ",Newly Built,2 beds2 baths3 Toilets
Abule Egba Lagos,"400,000/year","  Updated 14 Feb 2023, Added 23 Sep 2022 ", FOR RENT: Newly Built Mini Flat In A Serene And Secured Environment Close To The Tarred Ro.. Read more ,FurnishedNewly Built, beds baths Toilets
Lekki Lagos,"15,000,000/year","  Updated 14 Feb 2023, Added 18 Jan 2023 ", FOR RENT: Luxury Brand New 4-bedrooms detached duplex with Two room service Quarters. *F.. Read more ,,4 beds4 baths5 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 20 Jan 2023 ", FOR RENT: 2 bedroom flat for rent at magodo gra going for 1.5m.. Read more ,,2 beds2 baths3 Toilets
Victoria Island Lagos,"8,000,000/year","  Updated 14 Feb 2023, Added 26 Dec 2022 ", FOR RENT: PREMIUM LETTING!!! A newly built and exquisitely finished serviced two and thre.. Read more ,Newly Built,2 beds2 baths3 Toilets
Ifako Ogba Ogba Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 18 Jan 2023 "," FOR RENT: Brand New Executive 2 Bedroom Flat Apartments, All Room en-suite with Modern int.. Read more ",Newly Built,2 beds2 baths3 Toilets
"Royal Palmwill Estate, Remlek Badore Road Ajah Lekki Lagos Badore Ajah Lagos","350,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 ", FOR RENT: *TO LET* Brand New A Roomself Contained with kitchen Toilet and bathroom ensu.. Read more ,,0 beds1 baths1 Toilets
Baruwa Ipaja Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 23 Dec 2022 ", FOR RENT: Newly Built 2 bedroom Flat-Apartments at Peace Estate Baruwa Ipaja Lagos. Pr.. Read more ,Newly Built,2 beds2 baths3 Toilets
Alasia Olokonla Ajah Lagos,"500,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 ", FOR RENT: 7 units of room selfcontain available for rent at LBS Rent: 500k Legal fee: .. Read more ,Newly Built,1 beds1 baths1 Toilets
Sangotedo Ajah Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 14 Nov 2022 ", FOR RENT: TO LET BRAND NEW 4 BEDROOM SEMI-DETACHED DUPLEX WITH PENT HOUSE AND A LARGE T.. Read more ,Newly Built,4 beds4 baths5 Toilets
Lekki Phase 1 Lekki Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 06 Oct 2022 ", FOR RENT: I have a shop in lekki phase 1 Rent is 5M Agency 10% Legal 10%.. Read more ,,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"10,000,000/year","  Updated 14 Feb 2023, Added 04 Jan 2023 ", FOR RENT: Luxury 4 bedroom semi detached house with a room bq Location: ikate elegushi .. Read more ,Newly Built,4 beds4 baths5 Toilets
Alapere Kosofe Ikosi Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 03 Jan 2023 "," FOR RENT: A very clean, decent and massive 3 bedrooms flat ensuite with visitor's toilet, .. Read more ",,3 beds3 baths4 Toilets
Chevron Alternative Chevron Lekki Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 01 Sep 2022 ", FOR RENT: Studio apartment with an open plan kitchen already built in. In chevron alternat.. Read more ,,0 beds0 baths0 Toilets
Yakoyo Alagbole Ojodu Lagos,"400,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 ", FOR RENT: Tolet 2 bedroom flat around Akute grammar school all tiles 2 toilets floored co.. Read more ,Furnished,2 beds3 baths3 Toilets
Agric Rd Igando Egan Axis Igando Ikotun Igando Lagos,"200,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 "," FOR RENT: Lovely room self, all tiled, floor compound, painted in n out, wardrobe n kitche.. Read more ",Furnished,1 beds1 baths1 Toilets
Oluwadare Folagoro Fola Agoro Yaba Lagos,"400,000/year","  Updated 14 Feb 2023, Added 15 Sep 2022 ", FOR RENT: Shop at OLUWADARE FOLAGORO For Fashion house Beauty shop Makeup studio Re.. Read more ,,0 beds0 baths0 Toilets
Association Avenue Ilupeju Lagos,"900,000/year","  Updated 14 Feb 2023, Added 01 Sep 2022 "," FOR RENT: Spacious miniflat in a good neibourhood off ASSOCIATION AVENUE ILUPEJU, nice ho.. Read more ",,0 beds0 baths0 Toilets
Fadeyi Shomolu Lagos,"600,000/year","  Updated 14 Feb 2023, Added 27 Jul 2022 "," FOR RENT: Standard Mini Flat At FADEYI with screeded wall,kitchen, prepaid meter, car park.. Read more ",,0 beds0 baths0 Toilets
"Pedro, Gbagada Extension Shomolu Shomolu Lagos","400,000/year","  Updated 14 Feb 2023, Added 27 Jul 2022 "," FOR RENT: A Very Neat and Nice Roomself contained at PEDRO, GBAGADA EXTENSION. very spacio.. Read more ",,0 beds0 baths0 Toilets
Randle Avenue Surulere Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 25 Sep 2022 "," FOR RENT: Brand new mini flat in Karimu Street, off Ishola Street via Randle Avenue, Surul.. Read more ",Newly Built,0 beds0 baths0 Toilets
Off Pedro Road Palmgrove Palmgroove Shomolu Lagos,"700,000/year","  Updated 14 Feb 2023, Added 22 Jul 2022 "," FOR RENT: Newly nice Mini flat with POP upstairs, very nice house at OFF PEDRO ROAD PALMGR.. Read more ",Newly Built,0 beds0 baths0 Toilets
Oniru Estate Oniru Victoria Island Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 17 Jul 2022 "," FOR RENT: Tastefully Furnished and fully serviced 1-bedroom apartment within Oniru Estate,.. Read more ",FurnishedServiced,0 beds0 baths0 Toilets
Adeniyi Jones Ikeja Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 "," FOR RENT: Decent and spacious 3 bedroom flat in an estate off Adeniyi Jones, Ikeja. 2 toil.. Read more ",,3 beds3 baths0 Toilets
Ologolo Lekki Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Rentlagosng Brand new and stylish! This lovely 3 bedroom apartment is a catc.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Oniru Victoria Island Lagos,"10,000,000/year","  Updated 14 Feb 2023, Added 29 Dec 2022 ", FOR RENT: meackabypropertiesrent FOR RENT 4 BEDROOM TERRACE DUPLEX WITH ONE BQ in a.. Read more ,Serviced,4 beds4 baths5 Toilets
Alagomeji Yaba Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 30 Jan 2023 "," FOR RENT: 5 bedroom fully detached, with a massive compound, 2 rooms bq, big kitchen etc. .. Read more ",,5 beds5 baths6 Toilets
Ikoyi Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 25 Jan 2023 ", FOR RENT: 2 bedroom flat with bq in Oniru Rent. N4m per annum Service Charge. N1m Diese.. Read more ,Serviced,2 beds2 baths0 Toilets
Onike Yaba Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 27 Jan 2023 "," FOR RENT: *Just Out Exquisitely finished, standard mini flat upstairs with the POP fenc.. Read more ",,1 beds0 baths0 Toilets
Ogudu Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 "," FOR RENT: TO LET 2 Bedroom Flat , with modern facilities, personal prepaid Metre fence .. Read more ",,2 beds3 baths3 Toilets
Shomolu Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 16 Jan 2023 ", FOR RENT: *Just Out Exquisite standard 2bedroom flat en-suite with visitor's toilet at .. Read more ,,2 beds3 baths3 Toilets
In An Estate Cmd Road Kosofe Ikosi Lagos,"2,200,000/year","  Updated 14 Feb 2023, Added 04 Feb 2023 ", FOR RENT: This new building you see sparkles and attracts every passerby. Who wouldn't wa.. Read more ,Newly Built,2 beds3 baths3 Toilets
Victoria Island Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 07 Dec 2022 ", FOR RENT: Mini flat at Victoria Island Rent - N2.5m Service Charge - N800k Agency Fee .. Read more ,Serviced,0 beds0 baths0 Toilets
Osapa London Lekki Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 06 Dec 2022 "," FOR RENT: Mini flat (shared) available for rent in Osapa London Lekki. Rent N1,5millio.. Read more ",ServicedNewly Built,0 beds0 baths0 Toilets
Chevy View Estate Chevron Lekki Lagos,"1,100,000/year","  Updated 14 Feb 2023, Added 06 Dec 2022 ", FOR RENT: Studio In Chevy View Estate Lekki No flood/Good location/clean water/247 securi.. Read more ,ServicedNewly Built,0 beds0 baths0 Toilets
Banana Island Ikoyi Lagos,"150,000,000","  Updated 20 Feb 2023, Added 12 Dec 2022 "," FOR SALE: FOR SALE: LOCATION: BANANA ISLAND ESTATE, IKOYI, LAGOS. FULLY FURNISHED 2 .. Read more",ServicedFurnished,2 beds2 baths3 Toilets
Phase 2 Gbagada Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 04 Feb 2023 ", FOR RENT: Modern spacious 3 bedrooms duplex (no BQ) all room ensuite with guest toilet.. Read more ,,3 beds4 baths4 Toilets
Marina Lagos Island Lagos,"11,600,000/year","  Updated 14 Feb 2023, Added 03 Nov 2022 ", FOR RENT: 4 New Passenger lifts Car lifts Ample parking Unrivalled views across the Mar.. Read more ,Serviced, beds baths1 Toilets
Agungi Lekki Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 30 Jan 2023 "," FOR RENT: DUPLEX FOR RENT IN AGUNGI,LEKKI Self-serviced 4 Bedroom Semi-detached house +.. Read more ",,4 beds4 baths0 Toilets
"Palm Grove Area, Palmgroove Shomolu Lagos","800,000/year","  Updated 14 Feb 2023, Added 15 Sep 2022 ", FOR RENT: A decent 2-bedroom FLAT Rent: 800k per year A/C: 200k each Caution: .. Read more ,,0 beds0 baths0 Toilets
Off Pedro Palmgroove Shomolu Lagos,"800,000/year","  Updated 14 Feb 2023, Added 04 Sep 2022 "," FOR RENT: Exquisitely finished, newly built miniflat at OFF PEDRO, Comes with Brand new AC.. Read more ",Newly Built,0 beds0 baths2 Toilets
Akoka Yaba Lagos,"450,000/year","  Updated 14 Feb 2023, Added 02 Aug 2022 ", FOR RENT: Nice room self contain ground floor at SHOLANKE AKOKA YABA LAGOS. Rent: 450k.. Read more ,,0 beds0 baths0 Toilets
"Off Folagoro, Shomolu Fola Agoro Yaba Lagos","750,000/year","  Updated 14 Feb 2023, Added 27 Jul 2022 "," FOR RENT: Newly built Tastefully finished miniflat with *Spacious car park*, 1t,1b, POP an.. Read more ",Newly Built, beds1 baths1 Toilets
Akoka Yaba Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 10 Jan 2023 ", FOR RENT: *Just Out Exquisitely finished very nice and standard 3 BEDROOM DUPLEX with 3.. Read more ,,3 beds3 baths3 Toilets
Ikota Lekki Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 06 Feb 2023 ", FOR RENT: For rent Corner piece 4 bedroom serviced terrace duplex for rent in an estate.. Read more ,ServicedNewly Built,4 beds5 baths5 Toilets
Fola Agoro Yaba Lagos,"500,000/year","  Updated 14 Feb 2023, Added 17 Oct 2022 "," FOR RENT: Decent room self contain in a well gated and secured compound and street , locat.. Read more ",,0 beds0 baths0 Toilets
Shomolu Lagos,"800,000/year","  Updated 14 Feb 2023, Added 17 Oct 2022 "," FOR RENT: Exquisitely finished pay and park spacious miniflat , *upstairs* , with spaciou.. Read more ",,0 beds0 baths0 Toilets
Oniru Victoria Island Lagos,"9,200,000/year","  Updated 14 Feb 2023, Added 12 Jan 2023 ", FOR RENT: rent_islandhouses —— Rent Alert! Fully furnished and serviced 3-bedroom ap.. Read more ,Serviced,3 beds3 baths4 Toilets
Lekki Phase 1 Lekki Lagos,"8,000,000/year","  Updated 14 Feb 2023, Added 21 Jan 2023 ", FOR RENT: FOR RENT Fully Serviced 4 Bedroom house with BQ Lekki Phase 1 Rent: 8M.. Read more ,Serviced,4 beds4 baths5 Toilets
Palmgroove Shomolu Lagos,"500,000/year","  Updated 14 Feb 2023, Added 24 Oct 2022 ", FOR RENT: Very big and standard room self contain upstairs with separate balcony and stair.. Read more ,,0 beds0 baths0 Toilets
Orchid Road Lekki Lagos,"3,800,000/year","  Updated 14 Feb 2023, Added 11 Feb 2023 ", FOR RENT: Units of Terrace Duplex *For Letting* 4 Bedroom Orchid Road *(2 to 3 minutes .. Read more ,Serviced,4 beds4 baths0 Toilets
Ikota Lekki Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 31 Jan 2023 "," FOR RENT: TO LET IN IKOTA GRA Newly built 4 Bedroom Terrace House Ikota GRA, Lekki. .. Read more ",Newly Built,4 beds4 baths0 Toilets
Opposite Eko Hotel Victoria Island Lagos,"10,000,000/year","  Updated 14 Feb 2023, Added 21 Jun 2022 ", FOR RENT: Modern Commercial space. Typology: Commercial Space Status: For Rent St.. Read more ,ServicedNewly Built,0 beds0 baths0 Toilets
Off Pedro Road Shomolu Lagos,"850,000/year","  Updated 14 Feb 2023, Added 07 Oct 2022 "," FOR RENT: Exquisitely finished Standard and lovely mini flat at OFF PEDRO ROAD with POP, p.. Read more ",Newly Built,0 beds0 baths0 Toilets
Sangotedo Ajah Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 20 Jan 2023 ", FOR RENT: Brand New Executive Mini Flat Apartments with mordern Interior fittings. Loca.. Read more ,Newly Built,1 beds1 baths2 Toilets
Osapa London Lekki Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 ", FOR RENT: Executive Standard Mini Flat Apartments. Ready to inspection Price: N2m Ren.. Read more ,Newly Built,1 beds1 baths2 Toilets
Lekki County Homes Ikota Lekki Lagos,"220,000,000","  Updated 19 Feb 2023, Added 14 Dec 2022 "," FOR SALE: 5 BEDROOM FULLY DETACHED HOME FOR SALE!!! Location: Lekki County, Lagos Fe.. Read more",Newly Built,5 beds5 baths5 Toilets
Wawa Berger Ojodu Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 18 Dec 2022 ", FOR RENT: 4bedroom fully detached duplex at banku Estate warewa for #1.3m.. Read more ,,4 beds4 baths5 Toilets
Oke Ira Ogba Lagos,"350,000/year","  Updated 14 Feb 2023, Added 24 Apr 2022 "," FOR RENT: Well Maintained and Modern Room Self Contain With Pop Design Ceiling,Wardrobe in.. Read more ",,0 beds0 baths0 Toilets
Thomas Estate Ajah Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 12 Jan 2023 ", FOR RENT: 4 bedroom Terrace duplex + BQ sitting on 3 floors. Location: Thomas Estate .. Read more ,Newly Built,4 beds4 baths5 Toilets
Olokonla Ajah Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Well maintained Mini Flat in an Estate Features +CCTV Security camera +24 h.. Read more ,ServicedNewly Built,1 beds1 baths2 Toilets
Bariga Bariga Lagos,"350,000/year","  Updated 14 Feb 2023, Added 21 Jul 2022 ", FOR RENT: A newly built decent room self at BARIGA Rent: 300k upstairs and 350k downst.. Read more ,Newly Built,0 beds0 baths0 Toilets
Omole Phase 2 Exyension Omole Phase 2 Ojodu Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 ", FOR RENT: Miniflat in omole phase 2 extension at 1m Kla.. Read more ,Newly Built,1 beds1 baths2 Toilets
Ilasan Lekki Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 07 Feb 2023 ", FOR RENT: 1 bedroom Flat / Apartment for rent Ilasan Lekki Lagos.. Read more ,Serviced,1 beds2 baths2 Toilets
Ifako Ogba Ogba Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 "," FOR RENT: Executive 3 bedroom Flat Apartments, All Room en-suite with Modern interior fitt.. Read more ",,2 beds2 baths3 Toilets
Off Pedro Shomolu Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 13 Oct 2022 "," FOR RENT: Exquisitely finished new Mini flat at OFF PEDRO, Comes with Brand new AC/water h.. Read more ",Newly Built,0 beds0 baths2 Toilets
Igbo Efon Lekki Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 11 Dec 2022 ", FOR RENT: 3 bedroom House for rent Igbo-efon Lekki Lagos.. Read more ,,3 beds3 baths4 Toilets
Lekki Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 30 Jan 2023 "," FOR RENT: Rent & Services for 1-Bed flat, 2 toilet accommodation, 2 minutes walk from Admi.. Read more ",FurnishedServiced,0 beds0 baths0 Toilets
Igbo Efon Lekki Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 ", FOR RENT: Semi Serviced 3 Bedroom Semi Detached House. Location: Igbo efon Lekki Lagos.. Read more ,,3 beds3 baths4 Toilets
Isheri North Ojodu Lagos,"1,600,000/year","  Updated 14 Feb 2023, Added 07 Feb 2023 ", FOR RENT: Nice looking 3 bedroom terrace duplex at opic going for 1.6m...oshorun heritage .. Read more ,,3 beds3 baths3 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 ", FOR RENT: TO LET EXECUTIVE MINIFLAT AT MAGODO PHASE ONE WITH P.O.P RENT 1M PER ANNUM A.. Read more ,,0 beds0 baths0 Toilets
Osborne Foreshore Estate Ikoyi Lagos,"7,500,000/year","  Updated 14 Feb 2023, Added 03 Feb 2023 ", FOR RENT: QUICK LETTING: 3 BEDROOM FLAT AT OSBORNE PHASE 1 Sharp and fully serviced 3-b.. Read more ,,0 beds0 baths0 Toilets
Akoka Yaba Lagos,"800,000/year","  Updated 14 Feb 2023, Added 04 Oct 2022 ", FOR RENT: Clean and spacious mini flat with POP ceiling screeded wall. *Upstairs* availabl.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"12,000,000/year","  Updated 14 Feb 2023, Added 24 Dec 2022 ", FOR RENT: cavierproperties FOR RENT: 5 Bedroom detached duplex located in serene estat.. Read more ,Newly Built,5 beds5 baths6 Toilets
Akin Adesola Victoria Island Lagos,"10,000,000/year","  Updated 14 Feb 2023, Added 03 Jan 2023 ", FOR RENT: A beautiful and elegant luxury 3 bedroom Fully furnished and serviced apartment .. Read more ,FurnishedServiced,3 beds3 baths4 Toilets
Isheri North Ojodu Lagos,"1,700,000/year","  Updated 14 Feb 2023, Added 07 Feb 2023 ", FOR RENT: 3 bedroom flat upstairs at Oshorun Estate for #1.7 cooperate clients only.. Read more ,,3 beds3 baths4 Toilets
Lekki Phase 1 Lekki Lagos,"11,000,000/year","  Updated 14 Feb 2023, Added 25 Jan 2023 ", FOR RENT: Spacious 5 Bedroom Semi-detached Duplex with BQ for rent in a secured estate in .. Read more ,ServicedNewly Built,5 beds6 baths0 Toilets
"Along Main Moniya Alabata Road Near Railway Terminal Area, Moniya Ibadan Oyo","1,000,000","  Updated 18 Feb 2023, Added 17 Dec 2022 ", FOR SALE: ????? ????????: A PLOT OF LAND ALONG TILED ROAD NEAR RAILWAY TERMINAL MONIYA IBA.. Read more,, beds baths Toilets
Osapa London Lekki Lagos,"13,000,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Direct Letting - Furnished 5 Bedroom Detached Duplex @ Osapa London - All roo.. Read more ,FurnishedNewly Built,5 beds6 baths6 Toilets
Pedro Shomolu Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds1 baths1 Toilets
Iwaya Onike Yaba Lagos,"1,700,000/year","  Updated 14 Feb 2023, Added 27 Sep 2022 "," FOR RENT: Newly built 2bedroom flat with 3 toilets, ground floor in an Estate, at ONIKE IW.. Read more ",,0 beds0 baths3 Toilets
Soluyi Gbagada Lagos,"500,000/year","  Updated 14 Feb 2023, Added 15 Jun 2022 "," FOR RENT: Exquisitely finished, newly built Room self with POP, screeded wall upflats and .. Read more ",Newly Built,0 beds0 baths0 Toilets
Ikoyi Lagos,"9,000,000/year","  Updated 14 Feb 2023, Added 08 Feb 2023 ", FOR RENT: 2 Bedroom Flat All room ensuit Wardrobes Fitted kitchen Car park Swimming.. Read more ,,2 beds2 baths3 Toilets
Abijo Lbs Ibeju Lekki Lagos,"500,000/year","  Updated 14 Feb 2023, Added 16 Jan 2023 "," FOR RENT: Shop for rent at Abijo, Facing Lekki-Epe Expresswa 500k for rent... Read more ",,0 beds0 baths0 Toilets
Thomas Estate Ajah Lagos,"850,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 "," FOR RENT: Mini flat in Thomas estate, Ajah NGN 850,000.00 Spacious Mini Flat In Thomas e.. Read more ",Newly Built,1 beds2 baths2 Toilets
Ibafo Via Ojodu Berger Ojodu Lagos,"250,000/year","  Updated 14 Feb 2023, Added 13 Feb 2023 ", FOR RENT: Mini flat at ibafo back of mfm prayer city....rent 250k .. Read more ,Furnished,1 beds2 baths2 Toilets
Fadeyi Jibowu Yaba Lagos,"600,000/year","  Updated 14 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Lovely .. Read more ,FurnishedNewly Built,1 beds1 baths1 Toilets
Aguda(ogba) Ogba Lagos,"600,000/year","  Updated 14 Feb 2023, Added 07 Feb 2023 ", FOR RENT: Sweet and Clean mini flat in a secured Environment at College road via Ogba 600.. Read more ,,1 beds1 baths1 Toilets
Onatana Close Ikoyi Lagos,"15,000,000/year","  Updated 14 Feb 2023, Added 21 Jan 2023 "," FOR RENT: 3 BEDROOM APARTMENT FOR RENT !!! Location: Ikoyi, Lagos Nigeria Price: 15.. Read more ",ServicedNewly Built,3 beds3 baths4 Toilets
Badore Ajah Lagos,"800,000/year","  Updated 14 Feb 2023, Added 13 Jan 2023 ", FOR RENT: Brand new Executive Mini flat with Room and compound. Location-Green ville Es.. Read more ,Newly Built,1 beds1 baths2 Toilets
Oweh Street Jibowu Yaba Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 01 Sep 2022 "," FOR RENT: A Very Lovely And Spacious 3 Bedroom Flat at OWEH STREET, JIBOWU,YABA, Upstairs.. Read more ",,0 beds0 baths0 Toilets
