Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Awolowo Road Ikoyi Lagos,"10,000,000/year","  Updated 13 Feb 2023, Added 27 Jun 2022 ", FOR RENT: TO-LET Office space measured 250sqm and 450sqm respectively Location Aw.. Read more ,,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"3,000,000","  Updated 14 Feb 2023, Added 20 Dec 2022 ", FOR RENT: Newly built 3 bedroom terrace duplex in a new serviced estate by VGC. It is full.. Read more,ServicedNewly Built,3 beds3 baths4 Toilets
Ligali Ayorinde Victoria Island Lagos,"15,000,000/year","  Updated 13 Feb 2023, Added 26 Jan 2023 ", FOR RENT: To Let in Victoria Island 3 Bedroom Maisonette (Floors 6&7) at Iconic Tower.. Read more ,,3 beds4 baths4 Toilets
Chevron Lekki Lagos,"5,000,000/year","  Updated 13 Feb 2023, Added 10 Jan 2023 ", FOR RENT: JUST OUT!!! Brand New Luxury 4 Bedroom Semi-detached Duplex with BQ for rent.. Read more ,Newly Built,4 beds4 baths5 Toilets
Osapa London Lekki Lagos,"11,000,000/year","  Updated 13 Feb 2023, Added 08 Feb 2023 ", FOR RENT: Rent Alert Furnished 5 Bedroom Fully Detached Duplex With a bq Location:.. Read more ,FurnishedServicedNewly Built,5 beds4 baths4 Toilets
Lekki Phase 1 Lekki Lagos,"5,200,000/year","  Updated 13 Feb 2023, Added 09 Jan 2023 ", FOR RENT: TO-LET 2BEDROOM PENTHOUSE WITH BQ AND LARGE BALCONY LOCATION AFRICAN LAN.. Read more ,Serviced,2 beds3 baths3 Toilets
Yetunde Brown Street Ifako Gbagada Gbagada Lagos,"3,500,000/year","  Updated 13 Feb 2023, Added 12 Sep 2022 ", FOR RENT: TO LET Commercial property for corporate office Newly renovated 4bedroom se.. Read more ,,0 beds0 baths0 Toilets
Parkview Estate Ikoyi Lagos,"7,000,000/year","  Updated 13 Feb 2023, Added 17 Jan 2023 "," FOR RENT: TO-LET 3 BEDROOM PENTHOUSE WITH A STUDY ROOM LOCATION PARKVIEW ESTATE, .. Read more ",Serviced,3 beds4 baths4 Toilets
Abule Ijesha Yaba Lagos,"350,000/year","  Updated 13 Feb 2023, Added 24 Nov 2022 ", FOR RENT: A clean self contain apartment in a nice environment at Abule Ijesha Yaba with c.. Read more ,,0 beds0 baths0 Toilets
Aguda Surulere Lagos,"2,000,000/year","  Updated 13 Feb 2023, Added 05 Jan 2023 ", FOR RENT: JUST OUT NOW A NEWLY BUILT EXCELLENT 3BEDROOM FLAT DOWNSTAIRS IN A BLOCK OF 4.. Read more ,,3 beds4 baths4 Toilets
Street Lekki Phase 1 Lekki Lagos,"10,000,000/year","  Updated 13 Feb 2023, Added 25 May 2022 ", FOR RENT: TO-LET 4BEDROOM SEMI-DETACHED HOUSE WITH A BQ. AMPLE PARKING SPACE (MINIMUM .. Read more ,,0 beds0 baths0 Toilets
"Off Gbangbala Road, Ikate, Lekki, Lagos (close To Primewater, Freedom Way) Ikate Lekki Lagos","70,000,000","  Updated 19 Feb 2023, Added 18 Nov 2022 "," FOR SALE: THE CELLO Luxury 2 Bedroom Apartments with a Room BQ, Rooftop Lounge and Gymnas.. Read more",Serviced,2 beds2 baths3 Toilets
Agungi Lekki Lagos,"3,000,000/year","  Updated 13 Feb 2023, Added 07 Feb 2023 ", FOR RENT: Rent Alert 2 Bedroom Apartment Location: Agungi Rent: 3Million Ag.. Read more ,Newly Built,2 beds3 baths3 Toilets
Osapa London Lekki Lagos,"4,000,000/year","  Updated 13 Feb 2023, Added 05 Jan 2023 ", FOR RENT: JUST OUT! Brand New Fully Serviced 3 Bedroom Apartment for rent with guarante.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Ikeja Gra Ikeja Lagos,"12,000,000/year","  Updated 13 Feb 2023, Added 23 Dec 2022 ", FOR RENT: IKEJA GRA LETTING: Well maintained 5 bedroom detached house with 2 sitting r.. Read more ,,6 beds7 baths7 Toilets
Ikeja Gra Ikeja Lagos,"8,000,000/year","  Updated 13 Feb 2023, Added 14 Jan 2023 ", FOR RENT: GRA 4BEDS DUPLEX TO LET. 4BEDROOMS DUPLEX WITH BQ TO LET INSIDE GRA IKEJA L.. Read more ,, beds baths Toilets
Awolowo Road Ikoyi Lagos,"20,000,000/year","  Updated 13 Feb 2023, Added 15 Jan 2023 ", FOR RENT: TO-LET 5 BEDROOM DETACHED HOUSE WITH 2 ROOMS BQ PURPOSE COMMERCIAL LO.. Read more ,,5 beds5 baths5 Toilets
Ikate Lekki Lagos,"4,000,000/year","  Updated 13 Feb 2023, Added 19 Jan 2023 ", FOR RENT: TO-LET FULLY SERVICED 3BEDROOM AND BQ (SECOND FLOOR) LOCATION HORIZON 1 K.. Read more ,Serviced,3 beds4 baths4 Toilets
Lekki Phase 1 Lekki Lagos,"15,000,000/year","  Updated 13 Feb 2023, Added 20 Nov 2022 ", FOR RENT: LEKKI PHASE 1 LEASE* 2 No. Four (4) Bedroom semi-detached houses and 1 No. .. Read more ,, beds baths Toilets
Lekki Phase 1 Lekki Lagos,"3,500,000/year","  Updated 13 Feb 2023, Added 08 Jan 2023 ", FOR RENT: TO-LET SERVICED 2BEDROOM FLAT FEATURES PORTABLE WATER SUPPLY 24/7 SEC.. Read more ,Serviced,2 beds3 baths3 Toilets
Gerard Road Ikoyi Lagos,"18,000,000/year","  Updated 13 Feb 2023, Added 26 Jan 2023 ", FOR RENT: TO-LET Luxury Furnished 3 numbers of 3 BEDROOM Apartment with bq (DOWNSTAIR).. Read more ,Serviced,3 beds4 baths4 Toilets
Gbagada Lagos,"2,800,000/year","  Updated 13 Feb 2023, Added 02 Oct 2022 ", FOR RENT: 2 bedroom apartment upstairs at millennium estate gbagada 2.8m.. Read more ,,0 beds0 baths0 Toilets
Agungi Lekki Lagos,"2,800,000/year","  Updated 13 Feb 2023, Added 08 Feb 2023 ", FOR RENT: Rent Alert 2Bedroom Apartment Location: Agungi Rent: 2.8Million A.. Read more ,,2 beds3 baths3 Toilets
Parkview Estate Ikoyi Lagos,"10,000,000/year","  Updated 19 Feb 2023, Added 08 Feb 2023 ", FOR RENT: FOR RENT: Nicely Finished & Serviced 3 Bedroom Terrace House with Boy's Quarter .. Read more,Serviced,3 beds3 baths4 Toilets
Lekki Lagos,"2,500,000/year","  Updated 13 Feb 2023, Added 26 Jan 2023 ", FOR RENT: TO-LET SERVICED 1 BEDROOM FLAT (MINI FLAT) WITH FURNITURE LOCATION U3 ES.. Read more ,Serviced,1 beds1 baths1 Toilets
Osapa London Lekki Lagos,"5,500,000/year","  Updated 13 Feb 2023, Added 07 Feb 2023 ", FOR RENT: 5 bedroom fully detach duplex with BQ AT OSAPA LONDON Rent 5.5m Agent 10 Lega.. Read more ,,5 beds6 baths6 Toilets
Alapere Alapere Kosofe Ikosi Lagos,"1,500,000/year","  Updated 13 Feb 2023, Added 08 Jan 2023 "," FOR RENT: Exquisitely finished, standard 3bedroom at ALAPERE with a POP gated street,cabin.. Read more ",Newly Built,3 beds3 baths4 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"2,500,000/year","  Updated 13 Feb 2023, Added 17 Jan 2023 "," FOR RENT: Dealing with the mandate. A lovely service 3-bedroom flat upstairs,a.. Read more ",Newly Built,3 beds3 baths4 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"5,500,000/year","  Updated 13 Feb 2023, Added 04 Feb 2023 ", FOR RENT: Magodo phase 2 4 bedroom duplex with a room bq Rent #5.5m net Agency:20% Le.. Read more ,,4 beds4 baths5 Toilets
Business School (lbs) After Abram Adesanya Olokonla Ajah Lagos,"3,000,000/year","  Updated 13 Feb 2023, Added 02 Feb 2023 ", FOR RENT: TO LET 4 BEDROOM TERRACE DUPLEX FOR RENT. Location: Ajah by Lagos Busines.. Read more ,,4 beds4 baths4 Toilets
Magodo Kosofe Ikosi Lagos,"5,000,000/year","  Updated 13 Feb 2023, Added 12 Jan 2023 ", FOR RENT: Spacious 4 bedroom terrace with bq and pool at omole phase 1 .. Read more ,,4 beds4 baths5 Toilets
Chevron Lekki Lagos,"4,000,000/year","  Updated 13 Feb 2023, Added 10 Jan 2023 ", FOR RENT: JUST OUT!!! Fully Serviced 4 Bedroom Terrace Duplex for rent with Swimming P.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Ikorodu Road Shomolu Lagos,"1,500,000/year","  Updated 13 Feb 2023, Added 30 Jan 2023 ", FOR RENT: Fastest fingers only: A fantastic brand new modern 2 bedroom flat apartment in a.. Read more ,Newly Built,2 beds3 baths3 Toilets
Ikoyi S.w Ikoyi Lagos,"220,000,000","  Updated 13 Feb 2023, Added 16 Jul 2022 ", FOR SALE: BEAUTIFULLY FINISHED 3 BEDROOM APARTMENT WITH BQ - Beautifully Finished To D.. Read more,Newly Built,3 beds3 baths4 Toilets
Off Sipeolu Palmgroove Shomolu Lagos,"450,000/year","  Updated 13 Feb 2023, Added 18 Nov 2022 ", FOR RENT: A fantastic brand new modern self contain apartment in a serene environment at P.. Read more ,Newly Built,0 beds0 baths0 Toilets
Atunrase Medina Gbagada Lagos,"5,000,000/year","  Updated 13 Feb 2023, Added 22 Dec 2022 ", FOR RENT: GBAGADA LETTINGS DUPLEXES RESIDENTIAL Newly built spacious 5 bedrooms du.. Read more ,,5 beds6 baths6 Toilets
Phase 2 Gbagada Lagos,"3,000,000/year","  Updated 13 Feb 2023, Added 03 Feb 2023 ", FOR RENT: A Modern 3 bedroom semi-detached duplex (self compound all ensuite with family l.. Read more ,,3 beds4 baths4 Toilets
Abule Ijesha Yaba Lagos,"900,000/year","  Updated 13 Feb 2023, Added 11 Jan 2023 ", FOR RENT: nice 2 bedroom flat apartment in a serene environment at Yaba with costant elect.. Read more ,,2 beds2 baths2 Toilets
Opebi Ikeja Lagos,"5,000,000/year","  Updated 13 Feb 2023, Added 16 Jan 2023 ", FOR RENT: SERIOUS LETTING Open plan space measured 400sqm Suitable for -Church -S.. Read more ,,0 beds0 baths0 Toilets
Akoka Yaba Lagos,"1,500,000/year","  Updated 13 Feb 2023, Added 09 Jan 2023 ", FOR RENT: EXECUTIVE Spacious and Nice 3 Bedroom duplex with 3 Toilet and 3Baths... Read more ,,3 beds3 baths3 Toilets
Ifako Gbagada Gbagada Lagos,"4,000,000/year","  Updated 13 Feb 2023, Added 25 Jan 2023 ", FOR RENT: *DIRECT BRIEF *Fresh Letting Decent & New 4 bedrooms Terrace Duplex with .. Read more ,,4 beds5 baths5 Toilets
Parkview Estate Ikoyi Lagos,"5,500,000/year","  Updated 13 Feb 2023, Added 06 Feb 2023 ", FOR RENT: 3 bedroom apartment with bq swimming pool and gym at park view estate 5.5m SC 3m.. Read more ,,3 beds4 baths4 Toilets
Oniru Victoria Island Lagos,"4,000,000/year","  Updated 13 Feb 2023, Added 18 Jan 2023 ", FOR RENT: TO LET Extreme luxury 2 bedroom apartment with swimming pool LOCATION DI.. Read more ,Serviced,2 beds3 baths3 Toilets
Sangotedo Ajah Lagos,"2,500,000/year","  Updated 13 Feb 2023, Added 14 Dec 2022 ", FOR RENT: A 4 Bedroom Terrace Duplex at monastery road at estate shoprite Lekki Ajah Lagos.. Read more ,Newly Built,4 beds4 baths5 Toilets
Oniru Victoria Island Lagos,"10,000,000/year","  Updated 13 Feb 2023, Added 25 Jan 2023 ", FOR RENT: Rent Alert 3 Bedroom Apartment With a bq Location: Oniru Rent: 10Mill.. Read more ,,3 beds4 baths4 Toilets
Thera Peace Zone Estate Sangotedo Ajah Lagos,"2,000,000/year",  Added 17 Feb 2023 , FOR RENT: Available Now! SARAH'S PARADISE APARTMENT Impeccable Brand New 2 Bedroom Fu.. Read more,FurnishedServicedNewly Built,2 beds2 baths3 Toilets
Ikeja Lagos,"25,000/sqm","  Updated 13 Feb 2023, Added 27 Nov 2022 "," FOR RENT: *WAREHOUSES FOR LEASE* : 1). *ISOLO*: 16,555sft N1,700 psft 2). *IKORODU*.. Read more ",,0 beds0 baths0 Toilets
Bariga Shomolu Lagos,"450,000/year","  Updated 13 Feb 2023, Added 30 Jan 2023 ", FOR RENT: Fastest fingers only: A fantastic brand new modern self contain apartment in a n.. Read more ,Newly Built,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"4,000,000/year","  Updated 13 Feb 2023, Added 18 Jan 2023 ", FOR RENT: TO-LET 3BEDROOM FLAT IN A SERENE AND SECURED ENVIRONMENT LOCATION OFF T... Read more ,,3 beds4 baths4 Toilets
Chevron Lekki Lagos,"950,000/year","  Updated 13 Feb 2023, Added 28 Jan 2023 ", FOR RENT: JUST OUT!!! Self-serviced Self-contain Apartment for rent with shared kitche.. Read more ,,1 beds1 baths1 Toilets
Off Admiralty Way Lekki Lagos,"2,500,000/year","  Updated 13 Feb 2023, Added 09 Feb 2023 "," FOR RENT: FOR RENT 1 Bedroom Apartment LOCATION: Lekki Phase 1, Lekki, Lagos Renta.. Read more ",ServicedNewly Built,1 beds1 baths2 Toilets
Ikate Lekki Lagos,"2,000,000/year","  Updated 13 Feb 2023, Added 02 Feb 2023 ", FOR RENT: TO-LET STANDARD ONE-BEDROOM FLAT (MINI FLAT). UPSTAIRS WITH A BALCONY COMES W.. Read more ,,1 beds1 baths1 Toilets
Parkview Estate Ikoyi Lagos,"5,500,000/year","  Updated 13 Feb 2023, Added 07 Feb 2023 "," FOR RENT: MASSIONATE TO LET IN IKOYI Spacious 2 bedroom massionate with BQ, self-servic.. Read more ",,2 beds3 baths3 Toilets
Off Ilaje Akoka Yaba Lagos,"550,000/year","  Updated 13 Feb 2023, Added 29 Jan 2023 ", FOR RENT: Fastest fingers only: A fantastic brand new modern portable mini flat apartment .. Read more ,Newly Built,1 beds1 baths1 Toilets
Awolowo Road Ikoyi Lagos,"20,000,000/year","  Updated 13 Feb 2023, Added 26 Jan 2023 ", FOR RENT: *5 BEDROOM DETACHED HOUSE WITH 2 ROOMS BQ PURPOSE: COMMERCIAL *LOCATION: O.. Read more ,,7 beds8 baths8 Toilets
Banana Island Ikoyi Lagos,"1,000,000,000","  Updated 15 Feb 2023, Added 20 Nov 2022 ", FOR SALE: DIRECT INSTRUCTION FROM THE OWNER FOR SALE: LOCATION: BANANA ISLAND ESTA.. Read more,Newly Built,5 beds5 baths5 Toilets
"Olabisi Osho, Gbagada Lagos","2,500,000/year","  Updated 13 Feb 2023, Added 29 Aug 2022 ", FOR RENT: 3 bedroom apartment upstairs Olabisi osho gbagada.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"9,000,000/year","  Updated 13 Feb 2023, Added 19 Nov 2022 ", FOR RENT: TO-LET FULLY SERVICED OFFICE SPACE (FIRST FLOOR) LOCATION OFF ADMIRALTY W.. Read more ,Serviced,0 beds0 baths0 Toilets
Street Lekki Phase 1 Lekki Lagos,"6,000,000/year","  Updated 13 Feb 2023, Added 09 Oct 2022 ", FOR RENT: TO-LET SERVICED OFFICE SPACE 60SQM OFFICE SPACE FEATURES -24HOURS SECURI.. Read more ,Serviced,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"5,500,000/year","  Updated 13 Feb 2023, Added 01 Jan 2023 "," FOR RENT: LUXURY 4 BEDROOM DETACHED DUPLEX FOR RENT !!! Location: Second Toll Gate , La.. Read more ",Newly Built,4 beds4 baths5 Toilets
Shomolu Lagos,"1,400,000/year","  Updated 13 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Just Out Exquisite standard 2bedroom flat en-suite with visitor's toilet at O.. Read more ,,2 beds2 baths3 Toilets
Bode Thomas Surulere Lagos,"5,000,000/year","  Updated 13 Feb 2023, Added 02 Nov 2022 "," FOR RENT: TO-LET WAREHOUSE FOR MULTI-PURPOSE USED LOCATION OFF BODE THOMAS, ANIMAS.. Read more ",,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"50,000/sqm","  Updated 13 Feb 2023, Added 20 May 2022 "," FOR RENT: TO-LET FURNISHED 90SQM OFFICE SPACE INSIDE LEKKI PHASE ONE RENT ?50,000 /.. Read more ",,0 beds0 baths0 Toilets
Oshodi Expressway Oshodi Lagos,"30,000,000/year","  Updated 13 Feb 2023, Added 23 May 2022 "," FOR RENT: TO-LET / LEASE 6000m2 land, concreted with a block of offices, security gat.. Read more ",,0 beds0 baths0 Toilets
Estate Ikeja Gra Ikeja Lagos,"5,500,000/year","  Updated 13 Feb 2023, Added 08 Jun 2022 ", FOR RENT: TO-LET Fully service & furnished 122sqm office space at Oduduwa Crescent ike.. Read more ,Serviced,0 beds0 baths0 Toilets
Palmgroove Shomolu Lagos,"1,000,000/year","  Updated 13 Feb 2023, Added 08 Jan 2023 ", FOR RENT: Just out Very decent n standard 2 bedroom all room ensuite with visitors toil.. Read more ,,2 beds3 baths3 Toilets
Lbs Ibeju Lekki Lagos,"2,500,000/year","  Updated 13 Feb 2023, Added 23 Jan 2023 ", FOR RENT: 3 bedroom flat upstairs with separate staircase all rooms ensuite at Oakland est.. Read more ,,3 beds3 baths4 Toilets
Ikota Gra Ikota Lekki Lagos,"3,500,000/year","  Updated 18 Feb 2023, Added 07 Dec 2022 ", FOR RENT: Luxury 4 Bedroom Duplex available for rent at Ikota GRA Lekki Lagos. Features.. Read more,,4 beds4 baths5 Toilets
Ogunlana Drive Ogunlana Surulere Lagos,"15,000,000/year","  Updated 13 Feb 2023, Added 08 Jan 2023 "," FOR RENT: FOR LEASE A commercial one-story building on high brow Ogunlana drive, Suru L.. Read more ",,6 beds4 baths4 Toilets
Oniru Victoria Island Lagos,"10,000,000/year","  Updated 13 Feb 2023, Added 05 Jan 2023 ", FOR RENT: JUST OUT Brand New Fully Serviced 4 Bedroom Terrace Duplex with BQ for rent w.. Read more ,Serviced,4 beds4 baths5 Toilets
Jakande Lekki Lagos,"7,000,000/year","  Updated 13 Feb 2023, Added 22 Jun 2022 ", FOR RENT: TO-LET Warehouse measures 200sqm fenced & gated Location Igbara jakande .. Read more ,,0 beds0 baths0 Toilets
Off Admiralty Lekki Lagos,"1,300,000/year","  Updated 13 Feb 2023, Added 26 Jan 2023 "," FOR RENT: *SPACIOUS ROOM SELF CON off admiralty upstairs *LOCATION :, Lekki.. Read more ",,0 beds0 baths0 Toilets
Ahmadu Bello Way Victoria Island Lagos,"9,000,000/year","  Updated 13 Feb 2023, Added 14 Jan 2023 ", FOR RENT: luxury 3 Bedroom fully serviced apartment with large living room and Bq. Rent-9.. Read more ,,3 beds4 baths4 Toilets
Marina Lagos Island Lagos,"25,000/sqm","  Updated 13 Feb 2023, Added 09 Dec 2022 "," FOR RENT: TO-LET OFFICE SPACE MEASURING 112SQM, 256SQM AND 430SQM PENTHOUSE LOCATION.. Read more ",Serviced,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"2,500,000/year","  Updated 13 Feb 2023, Added 25 Jan 2023 ", FOR RENT: DIIRECT BRIEF 4 units of 3 bedroom flats with Bq Location: Ikota ( Lekki co.. Read more ,,3 beds4 baths4 Toilets
Ikota Lekki Lagos,"2,500,000/year","  Updated 13 Feb 2023, Added 30 Jan 2023 ", FOR RENT: TO-LET FULLY SERVICED 2 BEDROOM FLAT LOCATION MEGAMOUND EXTENSION LEKKI .. Read more ,Serviced,2 beds3 baths3 Toilets
Street Oke Ira Ogba Lagos,"1,800,000/year","  Updated 13 Feb 2023, Added 30 Jan 2023 ", FOR RENT: Just out! Just out!! Just out!!! A link brief Decent and spacious 3 bedroo.. Read more ,,3 beds4 baths4 Toilets
Osapa London Lekki Lagos,"4,000,000/year","  Updated 16 Feb 2023, Added 04 Jan 2023 ", FOR RENT: Luxury 4 Bedroom duplex available for rent at Osapa Lekki Lagos. Features: A.. Read more,Newly Built,4 beds4 baths5 Toilets
Osapa London Lekki Lagos,"7,000,000/year","  Updated 13 Feb 2023, Added 30 Jan 2023 ", FOR RENT: TO-LET LOCATION Victory park estate Osapa 4 bedroom semi detached on 5.. Read more ,,4 beds4 baths5 Toilets
Estate Ikoyi Lagos,"1,300,000/month","  Updated 13 Feb 2023, Added 19 Jan 2023 ", FOR RENT: TO-LET FURNISHED 3BEDROOM FLAT FEATURES - *DSTV* - *PS4* - *TWICE .. Read more ,,3 beds4 baths4 Toilets
Lagos Island Lagos,"3,200,000/year","  Updated 13 Feb 2023, Added 05 Feb 2023 ", FOR RENT: 2Bedroom Apartment Location: Ologolo Rent: 3.2Million Agency: 10% .. Read more ,Newly Built,2 beds3 baths3 Toilets
Lagos Island Lagos Island Lagos,"1,000,000/year","  Updated 13 Feb 2023, Added 20 Sep 2022 ", FOR RENT: TO-LET Shop / Office at Sura Shopping Complex Rent: N1million PROPERT.. Read more ,,0 beds0 baths0 Toilets
Abule Ijesha Yaba Lagos,"400,000/year","  Updated 13 Feb 2023, Added 17 Nov 2022 ", FOR RENT: A nice self contain apartment in a nice environment at Yaba with necessary moder.. Read more ,,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"5,500,000/year","  Updated 13 Feb 2023, Added 18 Jan 2023 ", FOR RENT: TO-LET Luxury serviced 4 bedroom terrace duplex with a bq in a secured and s.. Read more ,,4 beds5 baths5 Toilets
"Onigemo, Gbagada Lagos","2,300,000/year","  Updated 13 Feb 2023, Added 05 Sep 2022 ", FOR RENT: 3 bedroom apartment upstairs at onigemo 2.3m gbagada.. Read more ,,0 beds0 baths0 Toilets
Osapa London Lekki Lagos,"2,200,000/year","  Updated 13 Feb 2023, Added 13 Jan 2023 ", FOR RENT: 3 Bedroom ground floor flat for rent in Osapa London.. Self-serviced. Rent #2... Read more ,,3 beds4 baths4 Toilets
Omole Phase 2 Ojodu Lagos,"1,800,000/year","  Updated 13 Feb 2023, Added 03 Feb 2023 "," FOR RENT: TO-LET A newly renovated mini-flat with 2 toilets, pay and park-in in a prime.. Read more ",,1 beds2 baths2 Toilets
Lekki Phase 1 Lekki Lagos,"3,000,000/year","  Updated 13 Feb 2023, Added 29 Sep 2022 ", FOR RENT: DIRECT BRIEF LEKKI PHASE 1 FURNISHED OFFICE SPACES. ... Furnished 15sqm off.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"2,000,000/year","  Updated 13 Feb 2023, Added 21 Sep 2022 "," FOR RENT: TO-LET OFFICE /SHOP SPACE LOCATION EMMA ABIMBOLA, LEKKI PHASE ONE RENT.. Read more ",,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"3,000,000","  Updated 14 Feb 2023, Added 20 Dec 2022 ", FOR RENT: Newly built 3 bedroom terrace duplex in a new serviced estate by VGC. It is full.. Read more,ServicedNewly Built,3 beds3 baths4 Toilets
Lekki Phase 1 Lekki Lagos,"12,000,000/year","  Updated 13 Feb 2023, Added 16 Dec 2022 ", FOR RENT: A fully furnished 4bed semi detached with private compound in a gated estate at .. Read more ,,4 beds5 baths5 Toilets
Old Ikoyi Ikoyi Lagos,"12,000,000","  Updated 13 Feb 2023, Added 09 Feb 2023 "," FOR RENT: 2 BEDROOM APARTMENT FOR RENT Location: Ikoyi , Lagos?? Price: 12m per annum.. Read more ",,2 beds3 baths3 Toilets
Awolowo Road Ikoyi Lagos,"30,000","  Updated 13 Feb 2023, Added 11 May 2022 ", FOR RENT: TO-LET Newly built open plan ground floor office space measuring 46sqm Loc.. Read more ,,0 beds0 baths0 Toilets
Lekki Lagos,"7,000,000/year","  Updated 13 Feb 2023, Added 22 Jan 2023 "," FOR RENT: FOR RENT!!! 4 bedroom semi detached duplex with bq, swimming pool and gym Loc.. Read more ",Newly Built,4 beds4 baths5 Toilets
Atunrase Medina Gbagada Lagos,"1,800,000/year","  Updated 13 Feb 2023, Added 05 Sep 2022 ", FOR RENT: 3 bedroom apartment ground floor at 1.8.. Read more ,,0 beds0 baths0 Toilets
Adekunle Yaba Lagos,"1,500,000/year","  Updated 13 Feb 2023, Added 05 Jan 2023 "," FOR RENT: *Just Out??* Exquisitely finished, very decent and standard 2 bedroom with P.. Read more ",,2 beds2 baths3 Toilets
Off Pedro Road Palmgroove Shomolu Lagos,"350,000/year","  Updated 13 Feb 2023, Added 18 Nov 2022 ", FOR RENT: A nice and spacious self contain apartment in a serene environment off Pedro roa.. Read more ,,0 beds0 baths0 Toilets
Soluyi Gbagada Lagos,"900,000/year","  Updated 13 Feb 2023, Added 03 Aug 2022 ", FOR RENT: 2 bedroom flat sholuyi gbagada upstairs 900k.. Read more ,,0 beds0 baths0 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"5,000,000/year","  Updated 13 Feb 2023, Added 17 Jan 2023 ", FOR RENT: JUST-IN 4 bedroom detached house with a room bq Features Self compound .. Read more ,,4 beds5 baths5 Toilets
Lekki Phase 2 Lekki Lagos,"99,000,000","  Updated 19 Feb 2023, Added 17 Feb 2023 "," FOR SALE: FOR SALE: Brand New, Exquisite 4 Bedroom Semi-Detached Duplex with Boy's Quarter.. Read more",Newly Built,4 beds5 baths6 Toilets
Onike Yaba Lagos,"500,000/year","  Updated 13 Feb 2023, Added 23 Oct 2022 ", FOR RENT: Very decent room self contain in a serene and secured environment at Onike. Grou.. Read more ,,0 beds0 baths0 Toilets
Old Ikoyi Ikoyi Lagos,"26,000,000/year","  Updated 13 Feb 2023, Added 05 Jan 2023 ", FOR RENT: TO-LET SPACIOUS 3BEDROOM APARTMENT LOCATION:-OLD IKOYI RENT 26M / YE.. Read more ,Serviced,3 beds4 baths4 Toilets
Olowora Ojodu Lagos,"1,000,000/year","  Updated 13 Feb 2023, Added 24 Jan 2023 ", FOR RENT: 2 bedroom flat at olowora with 3 toilet Rent: 1 million naira Agency:20% Leg.. Read more ,,2 beds2 baths3 Toilets
Lekki Lagos,"4,500,000/year","  Updated 13 Feb 2023, Added 17 Jan 2023 ", FOR RENT: TO LET Executive Partly furnished luxury 2 bedroom apartment (UPSTAIRS) with 1 .. Read more ,,2 beds3 baths3 Toilets
Lekki Phase 1 Lekki Lagos,"4,000,000/year","  Updated 13 Feb 2023, Added 26 Aug 2022 ", FOR RENT: TO-LET 4ROOMS OFFICE SPACE (TOP FLOOR) *QUIET AND COOPERATE OFFICE PREFER.. Read more ,Serviced,0 beds0 baths0 Toilets
Lsdpc Maryland Estate Maryland Lagos,"6,000,000/year","  Updated 13 Feb 2023, Added 08 Feb 2023 ", FOR RENT: 4 bedroom semi-detached with 1 bq Maryland estate price: N6m Agency:20% Lega.. Read more ,,4 beds4 baths5 Toilets
Ahmadu Bello Way Victoria Island Lagos,"7,000,000/year","  Updated 13 Feb 2023, Added 14 Jan 2023 ", FOR RENT: luxury 2 Bedroom fully serviced apartment with Bq. Rent-7M Service charge -3.5.. Read more ,,2 beds3 baths3 Toilets
Osapa London Lekki Lagos,"6,000,000/year","  Updated 13 Feb 2023, Added 04 Jul 2022 ", FOR RENT: Nicely built 5bed duplex for rent in osapa london.. Read more ,,0 beds0 baths0 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"3,500,000/year","  Updated 13 Feb 2023, Added 06 Feb 2023 ", FOR RENT: We have a newly renovated and improved 4-Bedroom Semi-Detached Duplex with 1-.. Read more ,,4 beds4 baths5 Toilets
Soluyi Gbagada Lagos,"1,700,000/year","  Updated 13 Feb 2023, Added 29 Jul 2022 ", FOR RENT: 2 bedroom apartment ground floor all room en-suite 1.7m sholuyi gbagada.. Read more ,,0 beds0 baths0 Toilets
Ajah Lagos,"2,500,000/year","  Updated 13 Feb 2023, Added 08 Feb 2023 ", FOR RENT: FOR RENT !!! 3 BEDROOM TERRACE DUPLEX FOR RENT. Location: Lagos Business S.. Read more ,,3 beds3 baths3 Toilets
